fishid,waterbody,reading,reader,rep,light_type,id,agecap,radcap,rad1,rad2,rad3,rad4,rad5,rad6,rad7,rad8,rad9,rad10,rad11,rad12,rad13,rad14,rad15,rad16,rad17,rad18,rad19,rad20,rad21
NAR061419016,NAR,MJS_1,MJS,1,R,R-NAR061419016,3,0.9162674338329899,0.4486163325721801,0.6493732060254266,0.7992527919760999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NAR061419017,NAR,CJF_1,CJF,1,R,R-NAR061419017,9,1.4298070231390214,0.4605756810768114,0.6555118062584658,0.8103812815162981,0.9310506659652156,1.037683683088644,1.1301760140693726,1.2146028556567299,1.3069908678202466,1.389583894989382,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NAR061419017,NAR,CJF_2,CJF,2,R,R-NAR061419017,9,1.4561197803574792,0.46839346920226205,0.6937805738285294,0.8485674433135886,0.9511788437590131,1.0618559656986049,1.1644170220095393,1.2429822903759336,1.3255300753549206,1.4561197803574792,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NAR061419017,NAR,CJF_3,CJF,3,R,R-NAR061419017,9,1.487363984636282,0.5266979049913973,0.7426892644259758,0.8738521727684083,0.9869027157025274,1.0958404434475353,1.1806080787023456,1.2612831707138232,1.362197987538396,1.487363984636282,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NAR061419017,NAR,JRS_1,JRS,1,R,R-NAR061419017,8,1.436488471811531,0.48866608689488,0.7009745025721983,0.8511803289890636,0.9667046455844884,1.0659325619862412,1.1573318753883457,1.2484471024818384,1.3452312015637324,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NAR061419017,NAR,LEL_1,LEL,1,R,R-NAR061419017,7,1.4349530034299491,0.6970376391640752,0.8308412775292032,0.940145426475839,1.025942434360051,1.1529267621458867,1.2515311966281863,1.3400805318284392,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NAR061419017,NAR,LSR_1,LSR,1,R,R-NAR061419017,9,1.444443968453636,0.4741673729277871,0.674651437235553,0.8237926570688471,0.943105632935482,1.0487049527581958,1.121989646902943,1.2167889415555033,1.2927309170765424,1.4011584179405323,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NAR061419017,NAR,MJS_1,MJS,1,R,R-NAR061419017,7,1.4349098082480152,0.7050679125481233,0.8371958226908862,0.9541900753646314,1.0511562220387969,1.1552591811457633,1.2539813864357956,1.341568356774918,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NAR061419018,NAR,CJF_1,CJF,1,R,R-NAR061419018,6,1.2391072168864983,0.45601488453475814,0.6476995131903923,0.8148963782529843,0.9694834927419995,1.0888667447967038,1.2230976497798551,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NAR061419018,NAR,CJF_2,CJF,2,R,R-NAR061419018,6,1.2336055231400034,0.45925219289362024,0.659234448441816,0.823733188678856,0.9563237708634134,1.107617464337115,1.2336055231400034,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NAR061419018,NAR,CJF_3,CJF,3,R,R-NAR061419018,6,1.2375480512679669,0.4661352178619435,0.6608300052793453,0.8176657179150617,0.9508939848381393,1.0987239111933207,1.2375480512679669,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NAR061419018,NAR,JRS_1,JRS,1,R,R-NAR061419018,5,1.2571317536217927,0.4794347798032096,0.6942969868701998,0.8410326485627085,0.9759890589958307,1.1109454694289527,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NAR061419018,NAR,LEL_1,LEL,1,R,R-NAR061419018,5,1.256023627503905,0.48727399152606593,0.6737939096208044,0.8416926680389726,0.9825914220368613,1.1200850992004454,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NAR061419018,NAR,LSR_1,LSR,1,R,R-NAR061419018,6,1.3716666139266207,0.5359767937199698,0.742757294869467,0.8997152611171344,1.0388634129182128,1.1899097440995823,1.324298624148545,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NAR061419018,NAR,MJS_1,MJS,1,R,R-NAR061419018,5,1.3014410563513001,0.5024399792528552,0.7175176863250134,0.8686691007360547,1.0241397435737176,1.1512552172325103,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NAR061419019,NAR,CJF_1,CJF,1,R,R-NAR061419019,15,1.644654341656603,0.45331987758450676,0.5999918792618075,0.7027300966309761,0.8156569343520745,0.8909536929660902,0.9568314941783821,1.0305614765920978,1.094084538453959,1.1881917615715347,1.251723973533358,1.3074040042937574,1.4023083406614267,1.4760291729751804,1.541906974187472,1.6187705090017874,NA,NA,NA,NA,NA,NA
NAR061419019,NAR,CJF_2,CJF,2,R,R-NAR061419019,15,1.5721801526075465,0.3535578289173907,0.5193060401335782,0.6218709029311894,0.7321132817499714,0.8032787918323026,0.8729247981794862,0.937243007345195,1.012662382990385,1.0992438542435732,1.1751697311338125,1.2375228644478409,1.320680685242718,1.397619564623056,1.477860236204671,1.5721801526075465,NA,NA,NA,NA,NA,NA
NAR061419019,NAR,CJF_3,CJF,3,R,R-NAR061419019,15,1.6042859443225912,0.3858176131689356,0.5211791404743418,0.6266937924244365,0.7459117976653742,0.8394063742338141,0.9015515660242367,0.9627590984637387,1.040482962246843,1.126284223215269,1.1848595460884903,1.2548900942715808,1.3361838269718855,1.4229227472912316,1.5154796645087514,1.6042859443225912,NA,NA,NA,NA,NA,NA
NAR061419019,NAR,JRS_1,JRS,1,R,R-NAR061419019,14,1.6328431595599975,0.4307503485384718,0.5778358334052668,0.6966195910844177,0.7955712656049809,0.8723305990364766,0.9551993185665488,1.0150193639399343,1.0885621063733317,1.1758275458667413,1.255803470296335,1.3156235156697205,1.399672364165032,1.4805046216622455,1.558120288161361,NA,NA,NA,NA,NA,NA,NA
NAR061419019,NAR,LEL_1,LEL,1,R,R-NAR061419019,14,1.5981788084769526,0.3903181767944354,0.5250184345271908,0.6328539525513227,0.7621974570378228,0.8197491447456643,0.8965211555809425,0.9574375189123915,1.057547646877985,1.1204560878320808,1.1760966713946255,1.2625051764337383,1.361080759443671,1.4390634213252074,1.516211991350121,NA,NA,NA,NA,NA,NA,NA
NAR061419019,NAR,LSR_1,LSR,1,R,R-NAR061419019,13,1.3340687249490026,0.4578425362341814,0.5426358188479077,0.6115046172965941,0.6755548806158215,0.7498004902527694,0.8334772207488953,0.8880963632089401,0.9473280913987062,1.0167551659061929,1.0702577562486362,1.1624550048860856,1.239286045417293,1.270018461629777,NA,NA,NA,NA,NA,NA,NA,NA
NAR061419019,NAR,MJS_1,MJS,1,R,R-NAR061419019,15,1.5795358010362237,0.4325421749767672,0.5691336487874019,0.6736120306649167,0.7557509439185228,0.8432367412447975,0.9375132148921468,0.9987564517702497,1.0667903649694273,1.1513567903017818,1.217455051337382,1.2680045200701477,1.3394496651784167,1.4152579745290115,1.484767467473703,1.5479463565153833,NA,NA,NA,NA,NA,NA
NAR061419020,NAR,CJF_1,CJF,1,R,R-NAR061419020,13,1.6038269494947066,0.5601309670110359,0.7112274647309831,0.8079430234059105,0.9308505157779214,1.0114617222260283,1.0839696409527222,1.144405684460301,1.2149548652421454,1.2794489415614314,1.341869278817861,1.4325552888342312,1.5131664952823385,1.575612388342769,NA,NA,NA,NA,NA,NA,NA,NA
NAR061419020,NAR,CJF_2,CJF,2,R,R-NAR061419020,13,1.6121270721316943,0.575851343790669,0.7266307745707051,0.843120204199193,0.9596096338276825,1.0439064760991996,1.1222146399550414,1.187055159121061,1.2469419432778048,1.3092297041971739,1.3691164883539177,1.4631414921781831,1.541753219002076,1.6121270721316943,NA,NA,NA,NA,NA,NA,NA,NA
NAR061419020,NAR,CJF_3,CJF,3,R,R-NAR061419020,13,1.5763756613227045,0.5630267501225875,0.7071828044080217,0.8365532100981116,0.9319151925262562,1.0013008154955205,1.0787185022678492,1.1504956848911143,1.202192708006719,1.2742255864321415,1.3476272413029375,1.409236496271294,1.5128862383046604,1.5763756613227045,NA,NA,NA,NA,NA,NA,NA,NA
NAR061419020,NAR,JRS_1,JRS,1,R,R-NAR061419020,13,1.6062498669566345,0.5635429430542014,0.7351895564794385,0.8331636388866793,0.944732841495192,1.0373537083084459,1.0953907549770883,1.1645583952663126,1.2123131731795878,1.2732389088615277,1.3337404821108594,1.4131903911554498,1.468338748810794,1.5243354313313546,NA,NA,NA,NA,NA,NA,NA,NA
NAR061419020,NAR,LEL_1,LEL,1,R,R-NAR061419020,11,1.5720547831629956,0.5858929415398182,0.7628788773442163,0.8511371884262392,0.9304667754840615,1.0168812180868156,1.0960321098764243,1.16177322258866,1.2512607793235289,1.3177618240482567,1.4029470209981658,1.4865789678409465,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NAR061419020,NAR,LSR_1,LSR,1,R,R-NAR061419020,11,1.60183197593329,0.5562861152629716,0.7110216582664528,0.8180815559731752,0.9171955127971041,1.0046008625078295,1.080180820120509,1.151998111502779,1.2539632642457261,1.3635705344343356,1.429989257415699,1.5135151559111724,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NAR061419020,NAR,MJS_1,MJS,1,R,R-NAR061419020,12,1.6434237207489442,0.6222056889036425,0.7744612039867559,0.8636103242301956,0.9804780568085272,1.0752187820026913,1.1373675271674362,1.2211644548788827,1.2835526124623597,1.3373139502010163,1.4132022953238412,1.4888512280279333,1.5652183979882224,NA,NA,NA,NA,NA,NA,NA,NA,NA
NAR061419021,NAR,CJF_1,CJF,1,R,R-NAR061419021,10,1.2789002302384327,0.35709355949446703,0.5857202572323256,0.691977409392055,0.7937343773148603,0.8748787675823418,0.9566244396568493,1.04577334826365,1.097201435662198,1.1840485737806559,1.2594902161971606,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NAR061419021,NAR,CJF_2,CJF,2,R,R-NAR061419021,10,1.212277300608966,0.32659147832311514,0.5281865772883886,0.6466676602165831,0.7491319591583111,0.8248004838514504,0.9032396068134791,0.9905095202538922,1.050161260960565,1.1334269784043616,1.212277300608966,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NAR061419021,NAR,CJF_3,CJF,3,R,R-NAR061419021,10,1.251976444696031,0.36901362937249527,0.5529010515342754,0.6808382454190738,0.7709322124647262,0.8527957243113624,0.9256141689772452,1.0140620449830944,1.0905799777194523,1.171759023889198,1.251976444696031,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NAR061419021,NAR,JRS_1,JRS,1,R,R-NAR061419021,9,1.1911166757358818,0.30515683668096916,0.5144630579934154,0.6281549253071963,0.7228587711737039,0.8006318732271107,0.8816090224167066,0.9657902187424915,1.045856859799931,1.1279807784915432,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NAR061419021,NAR,LEL_1,LEL,1,R,R-NAR061419021,9,1.2342390978893816,0.32997132920289984,0.5497097998816762,0.6572017751977636,0.7398302807266391,0.8388227762333096,0.923280365143878,0.9882694576838781,1.0555435335187424,1.1462156189438628,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NAR061419021,NAR,LSR_1,LSR,1,R,R-NAR061419021,9,1.2717279698259885,0.39023167741244774,0.5962873883416461,0.7153389390034248,0.8062042306436585,0.8841990843745106,0.9782819854920893,1.050099029026438,1.1278364739991027,1.2028711270107975,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NAR061419021,NAR,MJS_1,MJS,1,R,R-NAR061419021,9,1.2978925528868788,0.3710240743061409,0.60771938360058,0.7202788633365633,0.8143089988447545,0.8972239226535483,0.9809074100008026,1.0451392768741117,1.1260439612965163,1.2172952938798578,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NAR061419022,NAR,CJF_1,CJF,1,R,R-NAR061419022,9,1.239148792128651,0.42137969631216543,0.5880501430257237,0.6998216300737234,0.7996551795330495,0.8813748127089388,0.9670260280762534,1.0552080219757012,1.1432468248607506,1.208396536426894,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NAR061419022,NAR,CJF_2,CJF,2,R,R-NAR061419022,9,1.2135892970443427,0.3782928884894211,0.5603531998848998,0.6739504938608852,0.7668333911354278,0.8586267170676931,0.9584869468222169,1.0337096959831902,1.134224295602989,1.2135892970443427,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NAR061419022,NAR,CJF_3,CJF,3,R,R-NAR061419022,9,1.2583196417507738,0.4297529093040147,0.6132568827788815,0.7379974741063197,0.8391998681523013,0.9135382871674815,1.0237109280443335,1.1003680383916936,1.1776809511965611,1.2583196417507738,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NAR061419022,NAR,JRS_1,JRS,1,R,R-NAR061419022,8,1.2523326214718105,0.434255009763448,0.6203719591726318,0.7349715087403028,0.8327781278931112,0.9137382000571126,1.0220605069344388,1.091431875971893,1.172445564709838,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NAR061419022,NAR,LEL_1,LEL,1,R,R-NAR061419022,8,1.285545922844515,0.47446298051775315,0.6304867780497441,0.7434573739336592,0.84855850734727,0.9488659498195455,1.052339180644731,1.1279842395480393,1.2107448208433997,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NAR061419022,NAR,LSR_1,LSR,1,R,R-NAR061419022,8,1.342989169540195,0.508542369914917,0.6783816606147719,0.7901009976097,0.886520059435141,0.98067883605312,1.085037796117424,1.1537250141323367,1.2488303929222162,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NAR061419022,NAR,MJS_1,MJS,1,R,R-NAR061419022,7,1.1992054824914555,0.609047878827035,0.7298719758392886,0.8128241671383994,0.8881112016251212,0.9712461037000577,1.0488141242938371,1.1159792250286062,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NAR061419023,NAR,CJF_1,CJF,1,R,R-NAR061419023,5,1.153439815773162,0.5608377495724878,0.8134688258443779,0.934592856099753,1.041247033127962,1.1352933046431464,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NAR061419023,NAR,CJF_2,CJF,2,R,R-NAR061419023,5,1.132363362731803,0.5535197306108022,0.8123484190459662,0.9323966158058835,1.030406566451141,1.132363362731803,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NAR061419023,NAR,CJF_3,CJF,3,R,R-NAR061419023,5,1.1868021514059002,0.5925903965070308,0.8462730384188384,0.9733725061269047,1.0901949594871525,1.1868021514059002,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NAR061419023,NAR,JRS_1,JRS,1,R,R-NAR061419023,4,1.1592648291947383,0.5581220023744928,0.8449828264853468,0.9725944762205914,1.0651116982657012,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NAR061419023,NAR,LEL_1,LEL,1,R,R-NAR061419023,5,1.1239453607376928,0.5343828444863331,0.6414640446519321,0.801849009828344,0.9200722868221504,1.0254385992518067,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NAR061419023,NAR,LSR_1,LSR,1,R,R-NAR061419023,5,1.2223860768868275,0.6438922453389262,0.7737460247861098,0.9089764561302849,0.9980660508364689,1.1040997351530122,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NAR061419023,NAR,MJS_1,MJS,1,R,R-NAR061419023,4,1.1975434091038581,0.7300947522748126,0.8704094119057895,0.9882236210343196,1.1009888182257006,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NAR061419024,NAR,CJF_1,CJF,1,R,R-NAR061419024,11,1.6460472983190844,0.647839242644652,0.8114691495507494,0.949293646434441,1.0493434844760225,1.1364906175064011,1.2209759923218513,1.3005612630658294,1.409054440700472,1.4846384109745845,1.558900165288706,1.6278210768780248,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NAR061419024,NAR,CJF_2,CJF,2,R,R-NAR061419024,12,1.6096557653829724,0.3236269419301907,0.5752121355348557,0.7481851542163989,0.883308946514435,0.9976287695962403,1.0602300534837181,1.1637399778339357,1.2488060490774342,1.336712996515479,1.4389700168493786,1.5275034162955823,1.6096557653829724,NA,NA,NA,NA,NA,NA,NA,NA,NA
NAR061419024,NAR,CJF_3,CJF,3,R,R-NAR061419024,11,1.6477219466537976,0.36699368774061897,0.6233646078059063,0.7951270766866615,0.9341632855218969,1.0301535650877471,1.1245872163780641,1.220293650924227,1.3263197546942551,1.4126954582527125,1.5283361380301332,1.6477219466537976,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NAR061419024,NAR,JRS_1,JRS,1,R,R-NAR061419024,9,1.634516203725684,0.6121845250130598,0.814221896326554,0.9410606817227342,1.0306843321076626,1.1180400928511145,1.2076637432360429,1.3048840838021838,1.3983122556182113,1.5221024827971181,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NAR061419024,NAR,LEL_1,LEL,1,R,R-NAR061419024,10,1.5664794030909244,0.5651136457907495,0.7458691439756502,0.8700601624245903,0.9734386031624527,1.0330485122751198,1.1523642713570301,1.2103490940140211,1.3005220995718252,1.3759733861719647,1.4467541569397213,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NAR061419024,NAR,LSR_1,LSR,1,R,R-NAR061419024,11,1.6654130975598564,0.31895898683928925,0.434871697776159,0.6135259959277253,0.8000229924811283,0.951659787498936,1.0454333908522178,1.1181180967750748,1.219734398530194,1.306529186026982,1.4003027893802644,1.5670998761251653,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NAR061419024,NAR,MJS_1,MJS,1,R,R-NAR061419024,9,1.6463387459293919,0.66087843953716,0.8297263359004012,0.9538120892822943,1.0718948272352156,1.1631670633834663,1.2455804389037233,1.3616813067504003,1.4606471034029413,1.5382227636179309,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NAR061419025,NAR,CJF_1,CJF,1,R,R-NAR061419025,3,0.8178588457898486,0.4947858084686536,0.6856393590180444,0.7936694016865051,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NAR061419025,NAR,CJF_2,CJF,2,R,R-NAR061419025,3,0.838076022460795,0.5114328679671533,0.7046495794091816,0.838076022460795,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NAR061419025,NAR,CJF_3,CJF,3,R,R-NAR061419025,3,0.913379323335522,0.5568593460492336,0.7585327882416532,0.913379323335522,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NAR061419025,NAR,JRS_1,JRS,1,R,R-NAR061419025,2,0.8281812670740474,0.5139900597413422,0.6974925120247946,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NAR061419025,NAR,LEL_1,LEL,1,R,R-NAR061419025,2,0.7433535364822457,0.4391218978370121,0.6276379945675667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NAR061419025,NAR,LSR_1,LSR,1,R,R-NAR061419025,4,0.5262649317093724,0.26544862989658496,0.3435577528701625,0.4091012472490058,0.48798242490321636,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NAR061419025,NAR,MJS_1,MJS,1,R,R-NAR061419025,2,0.8673559087520263,0.5721099273390882,0.7358917827132752,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NAR061419026,NAR,CJF_1,CJF,1,R,R-NAR061419026,6,1.3561415199646276,0.502015117739684,0.7305151692835209,0.8740843368750787,1.016136401505923,1.1514783569411169,1.3096094023519045,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NAR061419026,NAR,CJF_2,CJF,2,R,R-NAR061419026,7,1.3512299421410785,0.4870934479669871,0.7087724390593293,0.8740202964885326,1.031437030711957,1.149413453984835,1.2674847755649294,1.3512299421410785,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NAR061419026,NAR,CJF_3,CJF,3,R,R-NAR061419026,6,1.396708366554448,0.5103423117394013,0.7486640020031163,0.9186161611309224,1.0529347297946787,1.1990231987562334,1.396708366554448,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NAR061419026,NAR,JRS_1,JRS,1,R,R-NAR061419026,6,1.2998593044409215,0.35993881711330356,0.5163753307589107,0.7310653866709763,0.8907809964941541,1.0402731700059202,1.1564431652178184,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NAR061419026,NAR,LEL_1,LEL,1,R,R-NAR061419026,6,1.3209095960593669,0.33670643579828,0.5195639664177247,0.7078517697137738,0.881859309647836,1.0206850466416488,1.1505841466449604,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NAR061419026,NAR,LSR_1,LSR,1,R,R-NAR061419026,7,1.3548533031840282,0.3489112672564876,0.5096946882982437,0.7304739369399162,0.8886038693546896,1.0330615891829749,1.1585401191708067,1.2731798227331665,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NAR061419026,NAR,MJS_1,MJS,1,R,R-NAR061419026,5,1.2920740433220506,0.5207416892011006,0.7388224458581857,0.870106418821849,0.9871965029715445,1.1339577176212106,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NAR061419027,NAR,CJF_1,CJF,1,R,R-NAR061419027,10,1.3207675599469164,0.34812939729791764,0.5791522118873229,0.7162715687215929,0.8140640098256429,0.9137355550340949,1.0158540617281324,1.106305618375426,1.167087330094732,1.2419829533463669,1.2978707420945013,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NAR061419027,NAR,CJF_2,CJF,2,R,R-NAR061419027,10,1.3018012839953867,0.31645823372046405,0.5622504895841258,0.686770331112129,0.7804915053887647,0.8852529076888273,0.9763509629965399,1.0590812392492932,1.1575230032394426,1.2227181970840781,1.3018012839953867,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NAR061419027,NAR,CJF_3,CJF,3,R,R-NAR061419027,10,1.3141090170877743,0.3137330916132037,0.562486982954253,0.6807516636321477,0.7760533699856346,0.8913813276081222,0.9900973947806465,1.0814893784330575,1.1489276639969876,1.2320048403652146,1.3141090170877743,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NAR061419027,NAR,JRS_1,JRS,1,R,R-NAR061419027,9,1.2570829716364331,0.29531381724787037,0.5269416123809981,0.6590418776760469,0.7577522144475345,0.8424528253563239,0.946621107592972,1.0262723695698974,1.1055150350135277,1.1774317096595073,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NAR061419027,NAR,LEL_1,LEL,1,R,R-NAR061419027,9,1.2861017145231812,0.33128934151094896,0.53338872396614,0.6621069950682559,0.7411816422443779,0.8748531761103717,0.9790215483929539,1.0470431912859244,1.1102491920057163,1.2001082583594613,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NAR061419027,NAR,LSR_1,LSR,1,R,R-NAR061419027,9,1.333583214332581,0.3738366813709415,0.6251557865014525,0.7254467270654514,0.8342205944382407,0.9393981977438915,1.0277702842821896,1.1212428160291108,1.1976960485417085,1.2740958354375636,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NAR061419027,NAR,MJS_1,MJS,1,R,R-NAR061419027,9,1.3686770941156485,0.3924644773166365,0.6096571362588937,0.7521644624447286,0.8702836206406125,0.964022454761527,1.050890105640451,1.1613972759885163,1.2398886026688472,1.2993264279846852,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NAR061419028,NAR,CJF_1,CJF,1,R,R-NAR061419028,15,1.9167088192009967,0.4792914427306025,0.6730771745843285,0.8131297888505455,0.9445779762025736,1.0366649252748166,1.123259649490344,1.2050943281073883,1.2869290067244323,1.3791076983089485,1.440437836015595,1.5184281333169336,1.6182955875328602,1.7262187744292907,1.8112573976160815,1.8859520078354002,NA,NA,NA,NA,NA,NA
NAR061419028,NAR,CJF_2,CJF,2,R,R-NAR061419028,15,1.9288385802568218,0.47741365969369837,0.6859039503320083,0.8216552688108927,0.9548273193873965,1.0565095347395221,1.1372882966746982,1.2143260486714247,1.2952163645863708,1.3839233623175269,1.4530328785182733,1.5378873123312098,1.6306699819401254,1.7360932072307003,1.8298471867868469,1.9288385802568218,NA,NA,NA,NA,NA,NA
NAR061419028,NAR,CJF_3,CJF,3,R,R-NAR061419028,15,1.9031242157433874,0.4556779529506218,0.6385596228838555,0.7733855587969567,0.9160725226880226,1.0122759581545497,1.1037167931211669,1.1872736082532525,1.2676860121941527,1.352040426052318,1.4222219976935806,1.49475038179995,1.5995664602573902,1.711560927249544,1.8061461734073467,1.9031242157433874,NA,NA,NA,NA,NA,NA
NAR061419028,NAR,JRS_1,JRS,1,R,R-NAR061419028,14,1.8547202677604602,0.42259442540881026,0.6049438022442066,0.7464924356453875,0.8903202538232827,0.9887889590135344,1.0799636474312322,1.1522196427323765,1.2445339235384316,1.3263631203888437,1.3913250989174342,1.4856908545182217,1.5684319337750088,1.6901499916532607,1.7667366465258516,NA,NA,NA,NA,NA,NA,NA
