fishid,waterbody,reading,reader,rep,light_type,id,agecap,ann,rad,radcap
NAR061219007,NAR,LSR_1,LSR,1,R,R-NAR061219007,4,2,0.44513022212965975,0.6920442069728177
NAR061219007,NAR,LSR_1,LSR,1,R,R-NAR061219007,4,3,0.5667201637702532,0.6920442069728177
NAR061219007,NAR,LSR_1,LSR,1,R,R-NAR061219007,4,4,0.6334403310012574,0.6920442069728177
NAR061219007,NAR,MJS_1,MJS,1,R,R-NAR061219007,4,1,0.5283467325411833,1.1440531356412647
NAR061219007,NAR,MJS_1,MJS,1,R,R-NAR061219007,4,2,0.7169279005541642,1.1440531356412647
NAR061219007,NAR,MJS_1,MJS,1,R,R-NAR061219007,4,3,0.9012038092390949,1.1440531356412647
NAR061219007,NAR,MJS_1,MJS,1,R,R-NAR061219007,4,4,1.0459577483236835,1.1440531356412647
NAR061219008,NAR,CJF_1,CJF,1,R,R-NAR061219008,3,1,0.4911260537472274,0.8499355520207851
NAR061219008,NAR,CJF_1,CJF,1,R,R-NAR061219008,3,2,0.7113158683888264,0.8499355520207851
NAR061219008,NAR,CJF_1,CJF,1,R,R-NAR061219008,3,3,0.8373292957042086,0.8499355520207851
NAR061219008,NAR,CJF_2,CJF,2,R,R-NAR061219008,3,1,0.49228627050053636,0.8381043743453747
NAR061219008,NAR,CJF_2,CJF,2,R,R-NAR061219008,3,2,0.7018398583485453,0.8381043743453747
NAR061219008,NAR,CJF_2,CJF,2,R,R-NAR061219008,3,3,0.8381043743453747,0.8381043743453747
NAR061219008,NAR,CJF_3,CJF,3,R,R-NAR061219008,3,1,0.449861436485876,0.809092676182779
NAR061219008,NAR,CJF_3,CJF,3,R,R-NAR061219008,3,2,0.6598130992822482,0.809092676182779
NAR061219008,NAR,CJF_3,CJF,3,R,R-NAR061219008,3,3,0.809092676182779,0.809092676182779
NAR061219008,NAR,JRS_1,JRS,1,R,R-NAR061219008,2,1,0.49438719110107754,0.8532157228061654
NAR061219008,NAR,JRS_1,JRS,1,R,R-NAR061219008,2,2,0.7105704317614674,0.8532157228061654
NAR061219008,NAR,LEL_1,LEL,1,R,R-NAR061219008,2,1,0.5043726825604363,0.8389041573724293
NAR061219008,NAR,LEL_1,LEL,1,R,R-NAR061219008,2,2,0.7209056493416441,0.8389041573724293
NAR061219008,NAR,LSR_1,LSR,1,R,R-NAR061219008,3,1,0.47561012047011336,0.894186769201003
NAR061219008,NAR,LSR_1,LSR,1,R,R-NAR061219008,3,2,0.577571099007125,0.894186769201003
NAR061219008,NAR,LSR_1,LSR,1,R,R-NAR061219008,3,3,0.7514580635214262,0.894186769201003
NAR061219008,NAR,MJS_1,MJS,1,R,R-NAR061219008,2,1,0.5092566286032165,0.8521412349289526
NAR061219008,NAR,MJS_1,MJS,1,R,R-NAR061219008,2,2,0.7100801688452141,0.8521412349289526
NAR061219009,NAR,CJF_1,CJF,1,R,R-NAR061219009,4,1,0.44733949112718374,0.9323916901610375
NAR061219009,NAR,CJF_1,CJF,1,R,R-NAR061219009,4,2,0.6479079410743507,0.9323916901610375
NAR061219009,NAR,CJF_1,CJF,1,R,R-NAR061219009,4,3,0.796455112561667,0.9323916901610375
NAR061219009,NAR,CJF_1,CJF,1,R,R-NAR061219009,4,4,0.9037745490546768,0.9323916901610375
NAR061219009,NAR,CJF_2,CJF,2,R,R-NAR061219009,4,1,0.46149040462257496,0.9632238133819526
NAR061219009,NAR,CJF_2,CJF,2,R,R-NAR061219009,4,2,0.6644363886793196,0.9632238133819526
NAR061219009,NAR,CJF_2,CJF,2,R,R-NAR061219009,4,3,0.82601428450208,0.9632238133819526
NAR061219009,NAR,CJF_2,CJF,2,R,R-NAR061219009,4,4,0.9632238133819526,0.9632238133819526
NAR061219009,NAR,CJF_3,CJF,3,R,R-NAR061219009,4,1,0.39875745879045016,0.9062207889832339
NAR061219009,NAR,CJF_3,CJF,3,R,R-NAR061219009,4,2,0.6263532856867132,0.9062207889832339
NAR061219009,NAR,CJF_3,CJF,3,R,R-NAR061219009,4,3,0.7675158409069838,0.9062207889832339
NAR061219009,NAR,CJF_3,CJF,3,R,R-NAR061219009,4,4,0.9062207889832339,0.9062207889832339
NAR061219009,NAR,JRS_1,JRS,1,R,R-NAR061219009,3,1,0.4299150809314198,0.9011796664583728
NAR061219009,NAR,JRS_1,JRS,1,R,R-NAR061219009,3,2,0.6194674259090847,0.9011796664583728
NAR061219009,NAR,JRS_1,JRS,1,R,R-NAR061219009,3,3,0.7776244478802472,0.9011796664583728
NAR061219009,NAR,LEL_1,LEL,1,R,R-NAR061219009,3,1,0.49095247801318803,0.9442022381200933
NAR061219009,NAR,LEL_1,LEL,1,R,R-NAR061219009,3,2,0.6839899544529074,0.9442022381200933
NAR061219009,NAR,LEL_1,LEL,1,R,R-NAR061219009,3,3,0.8065533620116634,0.9442022381200933
NAR061219009,NAR,LSR_1,LSR,1,R,R-NAR061219009,4,1,0.48714843531155383,0.9632358981916649
NAR061219009,NAR,LSR_1,LSR,1,R,R-NAR061219009,4,2,0.6786510542790203,0.9632358981916649
NAR061219009,NAR,LSR_1,LSR,1,R,R-NAR061219009,4,3,0.8364058471654878,0.9632358981916649
NAR061219009,NAR,LSR_1,LSR,1,R,R-NAR061219009,4,4,0.9342102424591616,0.9632358981916649
NAR061219009,NAR,MJS_1,MJS,1,R,R-NAR061219009,3,1,0.47875142527549414,0.9352840916546398
NAR061219009,NAR,MJS_1,MJS,1,R,R-NAR061219009,3,2,0.671779828601182,0.9352840916546398
NAR061219009,NAR,MJS_1,MJS,1,R,R-NAR061219009,3,3,0.8170850100755591,0.9352840916546398
NAR061219010,NAR,CJF_1,CJF,1,R,R-NAR061219010,3,1,0.4965925681689327,0.9049578079699132
NAR061219010,NAR,CJF_1,CJF,1,R,R-NAR061219010,3,2,0.7451972321048997,0.9049578079699132
NAR061219010,NAR,CJF_1,CJF,1,R,R-NAR061219010,3,3,0.8844778700095639,0.9049578079699132
NAR061219010,NAR,CJF_2,CJF,2,R,R-NAR061219010,3,1,0.5196321746498265,0.9338716302372014
NAR061219010,NAR,CJF_2,CJF,2,R,R-NAR061219010,3,2,0.7677575527154605,0.9338716302372014
NAR061219010,NAR,CJF_2,CJF,2,R,R-NAR061219010,3,3,0.9338716302372014,0.9338716302372014
NAR061219010,NAR,CJF_3,CJF,3,R,R-NAR061219010,3,1,0.5173087425722696,0.9108046762445903
NAR061219010,NAR,CJF_3,CJF,3,R,R-NAR061219010,3,2,0.7759060579180836,0.9108046762445903
NAR061219010,NAR,CJF_3,CJF,3,R,R-NAR061219010,3,3,0.9108046762445903,0.9108046762445903
NAR061219010,NAR,JRS_1,JRS,1,R,R-NAR061219010,2,1,0.534127496590541,0.911774642405578
NAR061219010,NAR,JRS_1,JRS,1,R,R-NAR061219010,2,2,0.7048535970588978,0.911774642405578
NAR061219010,NAR,LEL_1,LEL,1,R,R-NAR061219010,2,1,0.31221949704221225,0.5140138490820844
NAR061219010,NAR,LEL_1,LEL,1,R,R-NAR061219010,2,2,0.44392521034161614,0.5140138490820844
NAR061219010,NAR,LSR_1,LSR,1,R,R-NAR061219010,2,1,0.30111535048072613,0.5289010512864709
NAR061219010,NAR,LSR_1,LSR,1,R,R-NAR061219010,2,2,0.4312144416163066,0.5289010512864709
NAR061219010,NAR,MJS_1,MJS,1,R,R-NAR061219010,2,1,0.3739458397683277,0.5630747078643586
NAR061219010,NAR,MJS_1,MJS,1,R,R-NAR061219010,2,2,0.4903795327579689,0.5630747078643586
NAR061219012,NAR,CJF_1,CJF,1,R,R-NAR061219012,7,1,0.53363882814655506,1.3011469950908787
NAR061219012,NAR,CJF_1,CJF,1,R,R-NAR061219012,7,2,0.7220327569628051,1.3011469950908787
NAR061219012,NAR,CJF_1,CJF,1,R,R-NAR061219012,7,3,0.8427162104484084,1.3011469950908787
NAR061219012,NAR,CJF_1,CJF,1,R,R-NAR061219012,7,4,0.9656692317879859,1.3011469950908787
NAR061219012,NAR,CJF_1,CJF,1,R,R-NAR061219012,7,5,1.0950571366334474,1.3011469950908787
NAR061219012,NAR,CJF_1,CJF,1,R,R-NAR061219012,7,6,1.1965507503699853,1.3011469950908787
NAR061219012,NAR,CJF_1,CJF,1,R,R-NAR061219012,7,7,1.2740283617280441,1.3011469950908787
NAR061219012,NAR,CJF_2,CJF,2,R,R-NAR061219012,7,1,0.5511074676126996,1.304235663440608
NAR061219012,NAR,CJF_2,CJF,2,R,R-NAR061219012,7,2,0.7111429730905967,1.304235663440608
NAR061219012,NAR,CJF_2,CJF,2,R,R-NAR061219012,7,3,0.8608441127633314,1.304235663440608
NAR061219012,NAR,CJF_2,CJF,2,R,R-NAR061219012,7,4,0.9877566448732115,1.304235663440608
NAR061219012,NAR,CJF_2,CJF,2,R,R-NAR061219012,7,5,1.1018321896662213,1.304235663440608
NAR061219012,NAR,CJF_2,CJF,2,R,R-NAR061219012,7,6,1.2047342363578184,1.304235663440608
NAR061219012,NAR,CJF_2,CJF,2,R,R-NAR061219012,7,7,1.304235663440608,1.304235663440608
NAR061219012,NAR,CJF_3,CJF,3,R,R-NAR061219012,7,1,0.5036264287699317,1.2996342915445964
NAR061219012,NAR,CJF_3,CJF,3,R,R-NAR061219012,7,2,0.7288078773230571,1.2996342915445964
NAR061219012,NAR,CJF_3,CJF,3,R,R-NAR061219012,7,3,0.8536354829515084,1.2996342915445964
NAR061219012,NAR,CJF_3,CJF,3,R,R-NAR061219012,7,4,0.9657319897182998,1.2996342915445964
NAR061219012,NAR,CJF_3,CJF,3,R,R-NAR061219012,7,5,1.0943210063967808,1.2996342915445964
NAR061219012,NAR,CJF_3,CJF,3,R,R-NAR061219012,7,6,1.2146637681194172,1.2996342915445964
NAR061219012,NAR,CJF_3,CJF,3,R,R-NAR061219012,7,7,1.2996342915445964,1.2996342915445964
NAR061219012,NAR,JRS_1,JRS,1,R,R-NAR061219012,7,1,0.35893433072475395,1.298497725857199
NAR061219012,NAR,JRS_1,JRS,1,R,R-NAR061219012,7,2,0.5099508401591425,1.298497725857199
NAR061219012,NAR,JRS_1,JRS,1,R,R-NAR061219012,7,3,0.7243087020743695,1.298497725857199
NAR061219012,NAR,JRS_1,JRS,1,R,R-NAR061219012,7,4,0.8741636169239663,1.298497725857199
NAR061219012,NAR,JRS_1,JRS,1,R,R-NAR061219012,7,5,0.9826877945958519,1.298497725857199
NAR061219012,NAR,JRS_1,JRS,1,R,R-NAR061219012,7,6,1.1020336277898208,1.298497725857199
NAR061219012,NAR,JRS_1,JRS,1,R,R-NAR061219012,7,7,1.2046472917207316,1.298497725857199
NAR061219012,NAR,LEL_1,LEL,1,R,R-NAR061219012,6,1,0.5241020482751975,1.27423720474372
NAR061219012,NAR,LEL_1,LEL,1,R,R-NAR061219012,6,2,0.6741767377605871,1.27423720474372
NAR061219012,NAR,LEL_1,LEL,1,R,R-NAR061219012,6,3,0.831493089327079,1.27423720474372
NAR061219012,NAR,LEL_1,LEL,1,R,R-NAR061219012,6,4,0.9452957652810423,1.27423720474372
NAR061219012,NAR,LEL_1,LEL,1,R,R-NAR061219012,6,5,1.074741130320876,1.27423720474372
NAR061219012,NAR,LEL_1,LEL,1,R,R-NAR061219012,6,6,1.1923710767108584,1.27423720474372
NAR061219012,NAR,LSR_1,LSR,1,R,R-NAR061219012,6,1,0.3084042496364698,0.7778077156068711
NAR061219012,NAR,LSR_1,LSR,1,R,R-NAR061219012,6,2,0.4346758394804803,0.7778077156068711
NAR061219012,NAR,LSR_1,LSR,1,R,R-NAR061219012,6,3,0.5168214460253001,0.7778077156068711
NAR061219012,NAR,LSR_1,LSR,1,R,R-NAR061219012,6,4,0.6034274142458262,0.7778077156068711
NAR061219012,NAR,LSR_1,LSR,1,R,R-NAR061219012,6,5,0.6503677608428658,0.7778077156068711
NAR061219012,NAR,LSR_1,LSR,1,R,R-NAR061219012,6,6,0.71631791906272,0.7778077156068711
NAR061219012,NAR,MJS_1,MJS,1,R,R-NAR061219012,6,1,0.3173781512589794,0.7948893043955592
NAR061219012,NAR,MJS_1,MJS,1,R,R-NAR061219012,6,2,0.4459075638175942,0.7948893043955592
NAR061219012,NAR,MJS_1,MJS,1,R,R-NAR061219012,6,3,0.535512087637645,0.7948893043955592
NAR061219012,NAR,MJS_1,MJS,1,R,R-NAR061219012,6,4,0.5935130221387074,0.7948893043955592
NAR061219012,NAR,MJS_1,MJS,1,R,R-NAR061219012,6,5,0.661926444913595,0.7948893043955592
NAR061219012,NAR,MJS_1,MJS,1,R,R-NAR061219012,6,6,0.7251336235515717,0.7948893043955592
NAR061219013,NAR,CJF_1,CJF,1,R,R-NAR061219013,7,1,0.5986715208249657,1.2932005885588316
NAR061219013,NAR,CJF_1,CJF,1,R,R-NAR061219013,7,2,0.7829614005219017,1.2932005885588316
NAR061219013,NAR,CJF_1,CJF,1,R,R-NAR061219013,7,3,0.9103151394821531,1.2932005885588316
NAR061219013,NAR,CJF_1,CJF,1,R,R-NAR061219013,7,4,1.0301039175030386,1.2932005885588316
NAR061219013,NAR,CJF_1,CJF,1,R,R-NAR061219013,7,5,1.1137234795764848,1.2932005885588316
NAR061219013,NAR,CJF_1,CJF,1,R,R-NAR061219013,7,6,1.1888141016961395,1.2932005885588316
NAR061219013,NAR,CJF_1,CJF,1,R,R-NAR061219013,7,7,1.2612922804095186,1.2932005885588316
NAR061219013,NAR,CJF_2,CJF,2,R,R-NAR061219013,7,1,0.5930317234897547,1.2781654500365665
NAR061219013,NAR,CJF_2,CJF,2,R,R-NAR061219013,7,2,0.7746116092227558,1.2781654500365665
NAR061219013,NAR,CJF_2,CJF,2,R,R-NAR061219013,7,3,0.9181292069519177,1.2781654500365665
NAR061219013,NAR,CJF_2,CJF,2,R,R-NAR061219013,7,4,1.0110904031518309,1.2781654500365665
NAR061219013,NAR,CJF_2,CJF,2,R,R-NAR061219013,7,5,1.119169833258266,1.2781654500365665
NAR061219013,NAR,CJF_2,CJF,2,R,R-NAR061219013,7,6,1.1891404344083214,1.2781654500365665
NAR061219013,NAR,CJF_2,CJF,2,R,R-NAR061219013,7,7,1.2781654500365665,1.2781654500365665
NAR061219013,NAR,CJF_3,CJF,3,R,R-NAR061219013,7,1,0.5940112183117051,1.2836793088974423
NAR061219013,NAR,CJF_3,CJF,3,R,R-NAR061219013,7,2,0.7769506426022401,1.2836793088974423
NAR061219013,NAR,CJF_3,CJF,3,R,R-NAR061219013,7,3,0.9106737351702623,1.2836793088974423
NAR061219013,NAR,CJF_3,CJF,3,R,R-NAR061219013,7,4,1.003851066136306,1.2836793088974423
NAR061219013,NAR,CJF_3,CJF,3,R,R-NAR061219013,7,5,1.1072428121973084,1.2836793088974423
NAR061219013,NAR,CJF_3,CJF,3,R,R-NAR061219013,7,6,1.1874142879825507,1.2836793088974423
NAR061219013,NAR,CJF_3,CJF,3,R,R-NAR061219013,7,7,1.2836793088974423,1.2836793088974423
NAR061219013,NAR,JRS_1,JRS,1,R,R-NAR061219013,6,1,0.5456992470823464,1.2477263695826033
NAR061219013,NAR,JRS_1,JRS,1,R,R-NAR061219013,6,2,0.748196809302516,1.2477263695826033
NAR061219013,NAR,JRS_1,JRS,1,R,R-NAR061219013,6,3,0.8884619194974772,1.2477263695826033
NAR061219013,NAR,JRS_1,JRS,1,R,R-NAR061219013,6,4,0.9957234743524472,1.2477263695826033
NAR061219013,NAR,JRS_1,JRS,1,R,R-NAR061219013,6,5,1.0864832515374223,1.2477263695826033
NAR061219013,NAR,JRS_1,JRS,1,R,R-NAR061219013,6,6,1.1656564936796723,1.2477263695826033
NAR061219013,NAR,LEL_1,LEL,1,R,R-NAR061219013,6,1,0.5823489634149618,1.2614681843859574
NAR061219013,NAR,LEL_1,LEL,1,R,R-NAR061219013,6,2,0.7721141719795199,1.2614681843859574
NAR061219013,NAR,LEL_1,LEL,1,R,R-NAR061219013,6,3,0.8674286307814886,1.2614681843859574
NAR061219013,NAR,LEL_1,LEL,1,R,R-NAR061219013,6,4,1.0057613033975528,1.2614681843859574
NAR061219013,NAR,LEL_1,LEL,1,R,R-NAR061219013,6,5,1.105677032742017,1.2614681843859574
NAR061219013,NAR,LEL_1,LEL,1,R,R-NAR061219013,6,6,1.1873083190636187,1.2614681843859574
NAR061219013,NAR,LSR_1,LSR,1,R,R-NAR061219013,8,1,0.2234117628719839,0.7726329461393114
NAR061219013,NAR,LSR_1,LSR,1,R,R-NAR061219013,8,2,0.291480218647376,0.7726329461393114
NAR061219013,NAR,LSR_1,LSR,1,R,R-NAR061219013,8,3,0.3572507561064173,0.7726329461393114
NAR061219013,NAR,LSR_1,LSR,1,R,R-NAR061219013,8,4,0.44319031112356505,0.7726329461393114
NAR061219013,NAR,LSR_1,LSR,1,R,R-NAR061219013,8,5,0.5165222516836859,0.7726329461393114
NAR061219013,NAR,LSR_1,LSR,1,R,R-NAR061219013,8,6,0.5779919263702948,0.7726329461393114
NAR061219013,NAR,LSR_1,LSR,1,R,R-NAR061219013,8,7,0.6258913645875828,0.7726329461393114
NAR061219013,NAR,LSR_1,LSR,1,R,R-NAR061219013,8,8,0.704564490363919,0.7726329461393114
NAR061219013,NAR,MJS_1,MJS,1,R,R-NAR061219013,6,1,0.6014210982942755,1.319384776304217
NAR061219013,NAR,MJS_1,MJS,1,R,R-NAR061219013,6,2,0.7897736502903963,1.319384776304217
NAR061219013,NAR,MJS_1,MJS,1,R,R-NAR061219013,6,3,0.9370095323627065,1.319384776304217
NAR061219013,NAR,MJS_1,MJS,1,R,R-NAR061219013,6,4,1.0471351157909887,1.319384776304217
NAR061219013,NAR,MJS_1,MJS,1,R,R-NAR061219013,6,5,1.128197154333462,1.319384776304217
NAR061219013,NAR,MJS_1,MJS,1,R,R-NAR061219013,6,6,1.2229760865834223,1.319384776304217
NAR061219014,NAR,CJF_1,CJF,1,R,R-NAR061219014,6,1,0.5279246235924043,1.2533730903071467
NAR061219014,NAR,CJF_1,CJF,1,R,R-NAR061219014,6,2,0.6986321956399439,1.2533730903071467
NAR061219014,NAR,CJF_1,CJF,1,R,R-NAR061219014,6,3,0.8748860924915219,1.2533730903071467
NAR061219014,NAR,CJF_1,CJF,1,R,R-NAR061219014,6,4,1.0132310686602242,1.2533730903071467
NAR061219014,NAR,CJF_1,CJF,1,R,R-NAR061219014,6,5,1.1356175654130072,1.2533730903071467
NAR061219014,NAR,CJF_1,CJF,1,R,R-NAR061219014,6,6,1.2241239043284269,1.2533730903071467
NAR061219014,NAR,CJF_2,CJF,2,R,R-NAR061219014,6,1,0.5579790679234494,1.298934974531399
NAR061219014,NAR,CJF_2,CJF,2,R,R-NAR061219014,6,2,0.742415638674407,1.298934974531399
NAR061219014,NAR,CJF_2,CJF,2,R,R-NAR061219014,6,3,0.8938750711417199,1.298934974531399
NAR061219014,NAR,CJF_2,CJF,2,R,R-NAR061219014,6,4,1.0360935048372173,1.298934974531399
NAR061219014,NAR,CJF_2,CJF,2,R,R-NAR061219014,6,5,1.1693625883505117,1.298934974531399
NAR061219014,NAR,CJF_2,CJF,2,R,R-NAR061219014,6,6,1.298934974531399,1.298934974531399
NAR061219014,NAR,CJF_3,CJF,3,R,R-NAR061219014,6,1,0.5389499114075842,1.2538162757253541
NAR061219014,NAR,CJF_3,CJF,3,R,R-NAR061219014,6,2,0.6870584061484222,1.2538162757253541
NAR061219014,NAR,CJF_3,CJF,3,R,R-NAR061219014,6,3,0.8628203973426434,1.2538162757253541
NAR061219014,NAR,CJF_3,CJF,3,R,R-NAR061219014,6,4,1.0282779909150443,1.2538162757253541
NAR061219014,NAR,CJF_3,CJF,3,R,R-NAR061219014,6,5,1.1497989135939632,1.2538162757253541
NAR061219014,NAR,CJF_3,CJF,3,R,R-NAR061219014,6,6,1.2538162757253541,1.2538162757253541
NAR061219014,NAR,JRS_1,JRS,1,R,R-NAR061219014,5,1,0.32178266598014077,0.8041681913450576
NAR061219014,NAR,JRS_1,JRS,1,R,R-NAR061219014,5,2,0.45253275837289386,0.8041681913450576
NAR061219014,NAR,JRS_1,JRS,1,R,R-NAR061219014,5,3,0.5722322999462842,0.8041681913450576
NAR061219014,NAR,JRS_1,JRS,1,R,R-NAR061219014,5,4,0.6659549072042978,0.8041681913450576
NAR061219014,NAR,JRS_1,JRS,1,R,R-NAR061219014,5,5,0.7293920370623522,0.8041681913450576
NAR061219014,NAR,LEL_1,LEL,1,R,R-NAR061219014,5,1,0.5510368494804421,1.244938182052454
NAR061219014,NAR,LEL_1,LEL,1,R,R-NAR061219014,5,2,0.720467243850328,1.244938182052454
NAR061219014,NAR,LEL_1,LEL,1,R,R-NAR061219014,5,3,0.8751870571317215,1.244938182052454
NAR061219014,NAR,LEL_1,LEL,1,R,R-NAR061219014,5,4,1.0063047916822527,1.244938182052454
NAR061219014,NAR,LEL_1,LEL,1,R,R-NAR061219014,5,5,1.1402777771314545,1.244938182052454
NAR061219014,NAR,LSR_1,LSR,1,R,R-NAR061219014,5,1,0.3232672929675486,0.8035077986288383
NAR061219014,NAR,LSR_1,LSR,1,R,R-NAR061219014,5,2,0.43288843757112955,0.8035077986288383
NAR061219014,NAR,LSR_1,LSR,1,R,R-NAR061219014,5,3,0.5512776585343915,0.8035077986288383
NAR061219014,NAR,LSR_1,LSR,1,R,R-NAR061219014,5,4,0.6531820047918763,0.8035077986288383
NAR061219014,NAR,LSR_1,LSR,1,R,R-NAR061219014,5,5,0.723951812792651,0.8035077986288383
NAR061219014,NAR,MJS_1,MJS,1,R,R-NAR061219014,5,1,0.3447141563522125,0.7642984150715698
NAR061219014,NAR,MJS_1,MJS,1,R,R-NAR061219014,5,2,0.45722630777622597,0.7642984150715698
NAR061219014,NAR,MJS_1,MJS,1,R,R-NAR061219014,5,3,0.5436513997471961,0.7642984150715698
NAR061219014,NAR,MJS_1,MJS,1,R,R-NAR061219014,5,4,0.6366819780132652,0.7642984150715698
NAR061219014,NAR,MJS_1,MJS,1,R,R-NAR061219014,5,5,0.6978480020243778,0.7642984150715698
NAR061219015,NAR,CJF_1,CJF,1,R,R-NAR061219015,15,1,0.4690712490371869,1.7094334091454693
NAR061219015,NAR,CJF_1,CJF,1,R,R-NAR061219015,15,2,0.6744666819463168,1.7094334091454693
NAR061219015,NAR,CJF_1,CJF,1,R,R-NAR061219015,15,3,0.8093850045798624,1.7094334091454693
NAR061219015,NAR,CJF_1,CJF,1,R,R-NAR061219015,15,4,0.9342851410911757,1.7094334091454693
NAR061219015,NAR,CJF_1,CJF,1,R,R-NAR061219015,15,5,0.9946191340231143,1.7094334091454693
NAR061219015,NAR,CJF_1,CJF,1,R,R-NAR061219015,15,6,1.0932970829066446,1.7094334091454693
NAR061219015,NAR,CJF_1,CJF,1,R,R-NAR061219015,15,7,1.1939536827703394,1.7094334091454693
NAR061219015,NAR,CJF_1,CJF,1,R,R-NAR061219015,15,8,1.2403121876197176,1.7094334091454693
NAR061219015,NAR,CJF_1,CJF,1,R,R-NAR061219015,15,9,1.3228361074862631,1.7094334091454693
NAR061219015,NAR,CJF_1,CJF,1,R,R-NAR061219015,15,10,1.387277319844225,1.7094334091454693
NAR061219015,NAR,CJF_1,CJF,1,R,R-NAR061219015,15,11,1.4456576480402823,1.7094334091454693
NAR061219015,NAR,CJF_1,CJF,1,R,R-NAR061219015,15,12,1.5221956424777707,1.7094334091454693
NAR061219015,NAR,CJF_1,CJF,1,R,R-NAR061219015,15,13,1.5926477665090724,1.7094334091454693
NAR061219015,NAR,CJF_1,CJF,1,R,R-NAR061219015,15,14,1.669185760946561,1.7094334091454693
NAR061219015,NAR,CJF_1,CJF,1,R,R-NAR061219015,15,15,1.695332989841496,1.7094334091454693
NAR061219015,NAR,CJF_2,CJF,2,R,R-NAR061219015,15,1,0.466812914133885,1.7244983878574
NAR061219015,NAR,CJF_2,CJF,2,R,R-NAR061219015,15,2,0.6800259156694991,1.7244983878574
NAR061219015,NAR,CJF_2,CJF,2,R,R-NAR061219015,15,3,0.8231732801747406,1.7244983878574
NAR061219015,NAR,CJF_2,CJF,2,R,R-NAR061219015,15,4,0.9212345706995668,1.7244983878574
NAR061219015,NAR,CJF_2,CJF,2,R,R-NAR061219015,15,5,1.0118216971007608,1.7244983878574
NAR061219015,NAR,CJF_2,CJF,2,R,R-NAR061219015,15,6,1.0938636132589736,1.7244983878574
NAR061219015,NAR,CJF_2,CJF,2,R,R-NAR061219015,15,7,1.1944819744628608,1.7244983878574
NAR061219015,NAR,CJF_2,CJF,2,R,R-NAR061219015,15,8,1.2347599202621113,1.7244983878574
NAR061219015,NAR,CJF_2,CJF,2,R,R-NAR061219015,15,9,1.3287781155481644,1.7244983878574
NAR061219015,NAR,CJF_2,CJF,2,R,R-NAR061219015,15,10,1.4115850646487695,1.7244983878574
NAR061219015,NAR,CJF_2,CJF,2,R,R-NAR061219015,15,11,1.465325314135572,1.7244983878574
NAR061219015,NAR,CJF_2,CJF,2,R,R-NAR061219015,15,12,1.5418381104953,1.7244983878574
NAR061219015,NAR,CJF_2,CJF,2,R,R-NAR061219015,15,13,1.6039705636366053,1.7244983878574
NAR061219015,NAR,CJF_2,CJF,2,R,R-NAR061219015,15,14,1.664310979041242,1.7244983878574
NAR061219015,NAR,CJF_2,CJF,2,R,R-NAR061219015,15,15,1.7244983878574,1.7244983878574
NAR061219015,NAR,CJF_3,CJF,3,R,R-NAR061219015,15,1,0.5176847288845076,1.7449289359753237
NAR061219015,NAR,CJF_3,CJF,3,R,R-NAR061219015,15,2,0.6956590144261829,1.7449289359753237
NAR061219015,NAR,CJF_3,CJF,3,R,R-NAR061219015,15,3,0.8210060029029985,1.7449289359753237
NAR061219015,NAR,CJF_3,CJF,3,R,R-NAR061219015,15,4,0.9483974191565607,1.7449289359753237
NAR061219015,NAR,CJF_3,CJF,3,R,R-NAR061219015,15,5,1.0231028911085336,1.7449289359753237
NAR061219015,NAR,CJF_3,CJF,3,R,R-NAR061219015,15,6,1.1079718547075126,1.7449289359753237
NAR061219015,NAR,CJF_3,CJF,3,R,R-NAR061219015,15,7,1.1868834766864382,1.7449289359753237
NAR061219015,NAR,CJF_3,CJF,3,R,R-NAR061219015,15,8,1.255572959781628,1.7449289359753237
NAR061219015,NAR,CJF_3,CJF,3,R,R-NAR061219015,15,9,1.3324401539838069,1.7449289359753237
NAR061219015,NAR,CJF_3,CJF,3,R,R-NAR061219015,15,10,1.4073215676459676,1.7449289359753237
NAR061219015,NAR,CJF_3,CJF,3,R,R-NAR061219015,15,11,1.4598902174740984,1.7449289359753237
NAR061219015,NAR,CJF_3,CJF,3,R,R-NAR061219015,15,12,1.5407876199930415,1.7449289359753237
NAR061219015,NAR,CJF_3,CJF,3,R,R-NAR061219015,15,13,1.6155517391817438,1.7449289359753237
NAR061219015,NAR,CJF_3,CJF,3,R,R-NAR061219015,15,14,1.6783425278936097,1.7449289359753237
NAR061219015,NAR,CJF_3,CJF,3,R,R-NAR061219015,15,15,1.7449289359753237,1.7449289359753237
NAR061219015,NAR,JRS_1,JRS,1,R,R-NAR061219015,15,1,0.5013808414849722,1.702622494745893
NAR061219015,NAR,JRS_1,JRS,1,R,R-NAR061219015,15,2,0.5869371064437271,1.702622494745893
NAR061219015,NAR,JRS_1,JRS,1,R,R-NAR061219015,15,3,0.6828966241036236,1.702622494745893
NAR061219015,NAR,JRS_1,JRS,1,R,R-NAR061219015,15,4,0.8249147417284886,1.702622494745893
NAR061219015,NAR,JRS_1,JRS,1,R,R-NAR061219015,15,5,0.947076578087041,1.702622494745893
NAR061219015,NAR,JRS_1,JRS,1,R,R-NAR061219015,15,6,1.019337496750666,1.702622494745893
NAR061219015,NAR,JRS_1,JRS,1,R,R-NAR061219015,15,7,1.099497948413048,1.702622494745893
NAR061219015,NAR,JRS_1,JRS,1,R,R-NAR061219015,15,8,1.1954574660729445,1.702622494745893
