fishid,id,light_type,reading,rep,agecap,radcap,rad1,rad2,rad3,rad4,rad5,rad6,rad7,rad8,rad9,rad10,rad11,rad12,rad13,rad14,rad15,rad16,rad17,rad18,rad19,rad20,rad21,waterbody
NAR061419003,R-NAR061419003,R,CJF_3,3,3,0.9013985369241108,0.5010719449480802,0.7406925835281117,0.9013985369241108,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NAR
NAR061419003,R-NAR061419003,R,JRS_1,1,2,0.5549442867958719,0.2866042813841626,0.4471539609330848,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NAR
NAR061419003,R-NAR061419003,R,LEL_1,1,2,0.5811344534005896,0.3954728932378402,0.5147298352090475,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NAR
NAR061419003,R-NAR061419003,R,LSR_1,1,2,0.5118573156561032,0.32499376758751564,0.4441083074307997,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NAR
NAR061419003,R-NAR061419003,R,MJS_1,1,2,0.9849486670771762,0.6896826031279472,0.8421117601291084,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NAR
NAR061419004,R-NAR061419004,R,CJF_1,1,3,0.8271191764383146,0.5005650308386405,0.7037409554307829,0.8271191764383146,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NAR
NAR061419004,R-NAR061419004,R,CJF_2,2,3,0.8969342001067979,0.5209689312833411,0.7666335154896106,0.8969342001067979,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NAR
NAR061419004,R-NAR061419004,R,CJF_3,3,3,0.8837231618337542,0.5180269120613238,0.7384815678585765,0.8837231618337542,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NAR
NAR061419004,R-NAR061419004,R,JRS_1,1,2,0.4718993176203874,0.29247060434426964,0.4116481593778889,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NAR
NAR061419004,R-NAR061419004,R,LEL_1,1,2,0.8436252170353825,0.5141360771154675,0.7062693366200311,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NAR
NAR061419004,R-NAR061419004,R,LSR_1,1,2,0.9183059207092952,0.5895144532536949,0.8020860621585636,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NAR
NAR061419004,R-NAR061419004,R,MJS_1,1,2,0.913289708059221,0.5732976167840146,0.7929198743926128,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NAR
NAR061419005,R-NAR061419005,R,CJF_1,1,3,0.8929448043116328,0.5017372140173257,0.728971704244546,0.8929448043116328,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NAR
NAR061419005,R-NAR061419005,R,CJF_2,2,3,0.9304670586510017,0.5833394006395984,0.7615086578304625,0.9304670586510017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NAR
NAR061419005,R-NAR061419005,R,CJF_3,3,3,0.9125667662918503,0.5450502001607384,0.7623468654727797,0.9125667662918503,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NAR
NAR061419005,R-NAR061419005,R,JRS_1,1,2,0.9206662848827587,0.5416382219206144,0.7638943376334324,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NAR
NAR061419005,R-NAR061419005,R,LEL_1,1,2,0.9180746036423799,0.5717408336083765,0.770039913157689,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NAR
NAR061419005,R-NAR061419005,R,LSR_1,1,3,0.9382045439725173,0.5530787745907584,0.7778686879388883,0.9083567075898652,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NAR
NAR061419005,R-NAR061419005,R,MJS_1,1,2,0.9471571140085128,0.5876429341875163,0.8029441965581892,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NAR
NAR061419006,R-NAR061419006,R,CJF_1,1,2,0.6534764582923756,0.45652011140550314,0.6534764582923756,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NAR
NAR061419006,R-NAR061419006,R,CJF_2,2,2,0.6337036596804297,0.44110451171381365,0.6337036596804297,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NAR
NAR061419006,R-NAR061419006,R,CJF_3,3,2,0.6538261719432572,0.45917713522043435,0.6538261719432572,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NAR
NAR061419006,R-NAR061419006,R,JRS_1,1,1,0.6845910452060768,0.4943433004885168,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NAR
NAR061419006,R-NAR061419006,R,LEL_1,1,1,0.6744012573645732,0.4886104345383204,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NAR
NAR061419006,R-NAR061419006,R,LSR_1,1,2,0.724596555161162,0.5302027850712733,0.6527246577603113,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NAR
NAR061419006,R-NAR061419006,R,MJS_1,1,2,0.7138902382590987,0.5525038655437912,0.6459320277626284,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NAR
NAR061419007,R-NAR061419007,R,CJF_1,1,2,0.6820551134152907,0.5061723170096126,0.6820551134152907,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NAR
NAR061419007,R-NAR061419007,R,CJF_2,2,2,0.629786338750027,0.46949493431861217,0.629786338750027,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NAR
NAR061419007,R-NAR061419007,R,CJF_3,3,2,0.6542834500310294,0.5002862987493628,0.6542834500310294,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NAR
NAR061419007,R-NAR061419007,R,JRS_1,1,2,0.7128907125253691,0.38452653397622094,0.5587660858840502,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NAR
NAR061419007,R-NAR061419007,R,LEL_1,1,1,0.7111713686323848,0.5391465267411432,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NAR
NAR061419007,R-NAR061419007,R,LSR_1,1,2,0.6772923532780117,0.3528922165929015,0.4988470856428848,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NAR
NAR061419007,R-NAR061419007,R,MJS_1,1,1,0.605048692783823,0.4648624957878248,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NAR
NAR061419008,R-NAR061419008,R,CJF_1,1,2,0.6457968453258995,0.47835966481651226,0.6457968453258995,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NAR
NAR061419008,R-NAR061419008,R,CJF_2,2,2,0.6362101840955958,0.47630075604792854,0.6362101840955958,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NAR
NAR061419008,R-NAR061419008,R,CJF_3,3,2,0.6596764898174333,0.474852089605018,0.6596764898174333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NAR
NAR061419008,R-NAR061419008,R,JRS_1,1,1,0.603766353781219,0.4453948096018542,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NAR
NAR061419008,R-NAR061419008,R,LEL_1,1,1,0.6363698185179639,0.4707536438663012,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NAR
NAR061419008,R-NAR061419008,R,LSR_1,1,2,0.7302986641198551,0.5303563473948731,0.6438850052592798,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NAR
NAR061419008,R-NAR061419008,R,MJS_1,1,1,0.7207604766525483,0.5742589535635988,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NAR
NAR061419009,R-NAR061419009,R,CJF_1,1,5,0.9826619469364362,0.30554340997171997,0.5615499813829553,0.7522354879339558,0.8860755523791131,0.9826619469364362,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NAR
NAR061419009,R-NAR061419009,R,CJF_2,2,5,0.9546573219866618,0.2842722601416529,0.527169133856476,0.7153307448359417,0.8438910390146999,0.9546573219866618,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NAR
NAR061419009,R-NAR061419009,R,CJF_3,3,5,0.9573723847094205,0.2993536703469403,0.5391935031375459,0.7232351419991179,0.8725044646876012,0.9573723847094205,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NAR
NAR061419009,R-NAR061419009,R,JRS_1,1,4,0.6438774959819306,0.27536910020010713,0.40569815182639246,0.502391517542269,0.58065491070617,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NAR
NAR061419009,R-NAR061419009,R,LEL_1,1,3,0.9856715858815097,0.5724377180760573,0.7453842936323646,0.89891183365162,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NAR
NAR061419009,R-NAR061419009,R,LSR_1,1,4,1.0303804434404387,0.41986460563708033,0.6061475733366233,0.7673955026875409,0.8897992879714122,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NAR
NAR061419009,R-NAR061419009,R,MJS_1,1,4,1.0015699883382219,0.3682911172769222,0.6094179310481577,0.7896463043802894,0.9039792592346622,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NAR
NAR061419010,R-NAR061419010,R,CJF_1,1,3,0.8883772607690579,0.501719182650441,0.7568240663472939,0.8883772607690579,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NAR
NAR061419010,R-NAR061419010,R,CJF_2,2,3,0.8199085154148966,0.4671606493566041,0.692954963212296,0.8199085154148966,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NAR
NAR061419010,R-NAR061419010,R,CJF_3,3,3,0.8096268651485208,0.42832151740505164,0.6533075683908172,0.8096268651485208,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NAR
NAR061419010,R-NAR061419010,R,JRS_1,1,2,0.8712513578397518,0.5388478054740262,0.7209321748135703,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NAR
NAR061419010,R-NAR061419010,R,LEL_1,1,1,0.8407524320876892,0.7134593526223534,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NAR
NAR061419010,R-NAR061419010,R,LSR_1,1,1,0.5659853872226615,0.45891623948509686,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NAR
NAR061419010,R-NAR061419010,R,MJS_1,1,2,0.8841132793882963,0.5543615381200908,0.7407435584064104,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NAR
NAR061419011,R-NAR061419011,R,CJF_1,1,3,0.8663500973634561,0.5070379954590106,0.7270143950379375,0.8663500973634561,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NAR
NAR061419011,R-NAR061419011,R,CJF_2,2,3,0.8271456101044956,0.44427823320082666,0.6667067761191079,0.8271456101044956,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NAR
NAR061419011,R-NAR061419011,R,CJF_3,3,3,0.8487552302684287,0.4999104926925018,0.69443747001037,0.8487552302684287,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NAR
NAR061419011,R-NAR061419011,R,JRS_1,1,2,0.9998211029831933,0.6596811547309859,0.8518721519077,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NAR
NAR061419011,R-NAR061419011,R,LEL_1,1,2,0.9399715762735354,0.6129541185912754,0.8132116870102989,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NAR
NAR061419011,R-NAR061419011,R,LSR_1,1,2,0.9435585934919954,0.6481354050741588,0.8077501401047325,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NAR
NAR061419011,R-NAR061419011,R,MJS_1,1,2,0.9713674729894359,0.6312605920940839,0.8270113506194285,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NAR
NAR061419012,R-NAR061419012,R,CJF_1,1,11,1.4735428212495199,0.5828513423644117,0.7205858368930236,0.8454867105128865,0.9333182746318736,1.00768578524038,1.086006579481182,1.158769887476095,1.242648167962786,1.3201096379951027,1.3968262296223113,1.4735428212495199,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NAR
NAR061419012,R-NAR061419012,R,CJF_2,2,12,1.497578137994679,0.36024814109912995,0.5853350551518294,0.7202334131471602,0.8454412489870066,0.9398983519860329,1.0174225292299055,1.096241396757423,1.1596848978645302,1.2545264769542799,1.336966546281632,1.4060948916536653,1.497578137994679,NA,NA,NA,NA,NA,NA,NA,NA,NA,NAR
NAR061419012,R-NAR061419012,R,CJF_3,3,12,1.4711827647507114,0.3495579417908938,0.5851815681531451,0.7187296103599167,0.8378661846263242,0.9152225686692711,0.9966826884804133,1.0782936336353635,1.1558008430221185,1.2513707800860094,1.3137664346538072,1.402432288435132,1.4711827647507114,NA,NA,NA,NA,NA,NA,NA,NA,NA,NAR
NAR061419012,R-NAR061419012,R,JRS_1,1,10,1.458772626619658,0.5566799942905785,0.7196494089079716,0.832575828753463,0.9091920838612311,0.9995411690031764,1.0646357202441088,1.1456742276865604,1.2213980830618392,1.3002254643369489,1.3905745494788946,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NAR
NAR061419012,R-NAR061419012,R,LEL_1,1,9,1.4710431615325688,0.7365333970965,0.848805526973577,0.9434382837285489,1.0209533260290853,1.0983327034951824,1.1721654736380045,1.243588617287164,1.3401303425382116,1.4081215430284497,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NAR
NAR061419012,R-NAR061419012,R,LSR_1,1,12,1.4515127949184217,0.3129332511449303,0.5691501145708853,0.6879441791899323,0.8036347479009647,0.8944973493478757,0.9847935627915745,1.0488497183330054,1.1131851885061586,1.2034814019498572,1.2816429463932166,1.3671442586590323,1.4139837706507494,NA,NA,NA,NA,NA,NA,NA,NA,NA,NAR
NAR061419012,R-NAR061419012,R,MJS_1,1,11,1.4487015644505192,0.3750903230415332,0.5671857421677131,0.6955319871268266,0.8131715682152684,0.9172492756813617,0.9915713922301507,1.0706223101683598,1.141330964930608,1.2109242800899753,1.3006818618988572,1.3713905166611051,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NAR
NAR061419013,R-NAR061419013,R,CJF_1,1,3,0.8720440996691187,0.5519268796717586,0.7506235180516736,0.8720440996691187,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NAR
NAR061419013,R-NAR061419013,R,CJF_2,2,3,0.9889463331798203,0.6356960487638269,0.8519247761591546,0.9889463331798203,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NAR
NAR061419013,R-NAR061419013,R,CJF_3,3,3,0.9108302216199332,0.5380599066643432,0.7868916036283253,0.9108302216199332,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NAR
NAR061419013,R-NAR061419013,R,JRS_1,1,2,0.5781206155159135,0.35206656923661783,0.4780639065070599,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NAR
NAR061419013,R-NAR061419013,R,LEL_1,1,3,0.9123356158033595,0.38076134115618254,0.6219055502708462,0.8126561900763289,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NAR
NAR061419013,R-NAR061419013,R,LSR_1,1,2,0.5716102432682235,0.406217424513299,0.5114040918286361,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NAR
NAR061419013,R-NAR061419013,R,MJS_1,1,2,0.5469037960995105,0.3343515903070505,0.4528171450994521,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NAR
NAR061419014,R-NAR061419014,R,CJF_1,1,4,0.9322364953578501,0.41906232013169925,0.6626054425607584,0.8147989794561358,0.9322364953578501,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NAR
NAR061419014,R-NAR061419014,R,CJF_2,2,4,0.9640525465903972,0.4224492818885286,0.6621636526737559,0.8492797011949778,0.9640525465903972,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NAR
NAR061419014,R-NAR061419014,R,CJF_3,3,4,0.9177920637169612,0.4074558966963913,0.6602267059097772,0.8007705291787712,0.9177920637169612,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NAR
NAR061419014,R-NAR061419014,R,JRS_1,1,3,0.977268767422929,0.4737598103770858,0.713825158063882,0.8516918837099038,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NAR
NAR061419014,R-NAR061419014,R,LEL_1,1,3,0.6004255549158075,0.3227730380220736,0.4383455825014788,0.5273550163029463,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NAR
NAR061419014,R-NAR061419014,R,LSR_1,1,3,0.9754309655066334,0.45406050633915174,0.701308783157411,0.8570856299696571,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NAR
NAR061419014,R-NAR061419014,R,MJS_1,1,3,0.9471754658179072,0.455557904920293,0.6770589848153122,0.8432150062313237,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NAR
NAR061419015,R-NAR061419015,R,CJF_1,1,4,1.0347651688328712,0.63433303733354,0.8133242182205278,0.9271596823321658,1.0347651688328712,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NAR
NAR061419015,R-NAR061419015,R,CJF_2,2,4,1.087527355312049,0.7115774973877332,0.8649080004559864,1.002912334076721,1.087527355312049,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NAR
NAR061419015,R-NAR061419015,R,CJF_3,3,4,1.0145645140627162,0.6008980040364755,0.7940180211644605,0.9126585706797545,1.0145645140627162,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NAR
NAR061419015,R-NAR061419015,R,JRS_1,1,3,1.0354698877304478,0.3956603671149797,0.6605457344650689,0.8256319496026333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NAR
NAR061419015,R-NAR061419015,R,LEL_1,1,3,1.0255273350277794,0.458339135528192,0.6618866635111625,0.8390530622867518,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NAR
NAR061419015,R-NAR061419015,R,LSR_1,1,4,0.6031517613557583,0.2523537323227709,0.4258924993579678,0.49457283636743843,0.5585058218046399,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NAR
NAR061419015,R-NAR061419015,R,MJS_1,1,4,1.0715360011721975,0.5168378126819024,0.6491458237691548,0.8394127873693359,0.9728214191762212,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NAR
NAR061419016,R-NAR061419016,R,CJF_1,1,4,0.7757655208011607,0.3158525529657583,0.513096776179565,0.6618847333852562,0.7757655208011607,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NAR
NAR061419016,R-NAR061419016,R,CJF_2,2,4,0.8690215672024161,0.4176835128343435,0.6182675307222602,0.7605198479697226,0.8690215672024161,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NAR
NAR061419016,R-NAR061419016,R,CJF_3,3,4,0.7190371007235767,0.29444754394857514,0.472207763215132,0.607449105024641,0.7190371007235767,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NAR
NAR061419016,R-NAR061419016,R,JRS_1,1,3,0.7110626911830762,0.2954720738051046,0.45933340879021367,0.6163390042332062,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NAR
NAR061419016,R-NAR061419016,R,LEL_1,1,3,0.7652142151519955,0.33607044888568505,0.5236949789295973,0.6421727199397599,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NAR
NAR061419016,R-NAR061419016,R,LSR_1,1,4,0.5949871721493107,0.25827607751760046,0.3589784343148282,0.4677047450307701,0.5449367474295336,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NAR
NAR061419016,R-NAR061419016,R,MJS_1,1,3,0.9162674338329899,0.4486163325721801,0.6493732060254266,0.7992527919760999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NAR
NAR061419017,R-NAR061419017,R,CJF_1,1,9,1.4190292079655598,0.4687682544976923,0.6974804240747272,0.8335749568538054,0.9458521351129358,1.0561759094907561,1.1361946044643083,1.2245289255554115,1.3208023648198308,1.4190292079655598,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NAR
NAR061419017,R-NAR061419017,R,CJF_2,2,9,1.4561197803574792,0.46839346920226205,0.6937805738285294,0.8485674433135886,0.9511788437590131,1.0618559656986049,1.1644170220095393,1.2429822903759336,1.3255300753549206,1.4561197803574792,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NAR
NAR061419017,R-NAR061419017,R,CJF_3,3,9,1.487363984636282,0.5266979049913973,0.7426892644259758,0.8738521727684083,0.9869027157025274,1.0958404434475353,1.1806080787023456,1.2612831707138232,1.362197987538396,1.487363984636282,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NAR
NAR061419017,R-NAR061419017,R,JRS_1,1,8,1.436488471811531,0.48866608689488,0.7009745025721983,0.8511803289890636,0.9667046455844884,1.0659325619862412,1.1573318753883457,1.2484471024818384,1.3452312015637324,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NAR
NAR061419017,R-NAR061419017,R,LEL_1,1,7,1.4349530034299491,0.6970376391640752,0.8308412775292032,0.940145426475839,1.025942434360051,1.1529267621458867,1.2515311966281863,1.3400805318284392,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NAR
NAR061419017,R-NAR061419017,R,LSR_1,1,9,1.444443968453636,0.4741673729277871,0.674651437235553,0.8237926570688471,0.943105632935482,1.0487049527581958,1.121989646902943,1.2167889415555033,1.2927309170765424,1.4011584179405323,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NAR
NAR061419017,R-NAR061419017,R,MJS_1,1,7,1.4349098082480152,0.7050679125481233,0.8371958226908862,0.9541900753646314,1.0511562220387969,1.1552591811457633,1.2539813864357956,1.341568356774918,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NAR
NAR061419018,R-NAR061419018,R,CJF_1,1,6,1.2372681803857397,0.4641918159571615,0.6469207058921237,0.81288796854665335,0.9527310986270209,1.1076058694877475,1.2372681803857397,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NAR
NAR061419018,R-NAR061419018,R,CJF_2,2,6,1.2336055231400034,0.45925219289362024,0.659234448441816,0.823733188678856,0.9563237708634134,1.107617464337115,1.2336055231400034,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NAR
NAR061419018,R-NAR061419018,R,CJF_3,3,6,1.2375480512679669,0.4661352178619435,0.6608300052793453,0.8176657179150617,0.9508939848381393,1.0987239111933207,1.2375480512679669,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NAR
NAR061419018,R-NAR061419018,R,JRS_1,1,5,1.2571317536217927,0.4794347798032096,0.6942969868701998,0.8410326485627085,0.9759890589958307,1.1109454694289527,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NAR
NAR061419018,R-NAR061419018,R,LEL_1,1,5,1.256023627503905,0.48727399152606593,0.6737939096208044,0.8416926680389726,0.9825914220368613,1.1200850992004454,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NAR
NAR061419018,R-NAR061419018,R,LSR_1,1,6,1.3716666139266207,0.5359767937199698,0.742757294869467,0.8997152611171344,1.0388634129182128,1.1899097440995823,1.324298624148545,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NAR
NAR061419018,R-NAR061419018,R,MJS_1,1,5,1.3014410563513001,0.5024399792528552,0.7175176863250134,0.8686691007360547,1.0241397435737176,1.1512552172325103,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NAR
