fishid,id,light_type,reading,rep,agecap,waterbody,ann,rad
NAR061119007,R-NAR061119007,R,LSR_1,1,10,NAR,3,0.9551879266233104
NAR061119007,R-NAR061119007,R,LSR_1,1,10,NAR,4,1.0474346757579083
NAR061119007,R-NAR061119007,R,LSR_1,1,10,NAR,5,1.129562643803831
NAR061119007,R-NAR061119007,R,LSR_1,1,10,NAR,6,1.1980040593984764
NAR061119007,R-NAR061119007,R,LSR_1,1,10,NAR,7,1.2616826776174799
NAR061119007,R-NAR061119007,R,LSR_1,1,10,NAR,8,1.337861475612979
NAR061119007,R-NAR061119007,R,LSR_1,1,10,NAR,9,1.4176080449710817
NAR061119007,R-NAR061119007,R,LSR_1,1,10,NAR,10,1.4914054442787597
NAR061119007,R-NAR061119007,R,MJS_1,1,12,NAR,NA,1.6536782671460672
NAR061119007,R-NAR061119007,R,MJS_1,1,12,NAR,1,0.5747888899300703
NAR061119007,R-NAR061119007,R,MJS_1,1,12,NAR,2,0.7266442291231818
NAR061119007,R-NAR061119007,R,MJS_1,1,12,NAR,3,0.8663806135019612
NAR061119007,R-NAR061119007,R,MJS_1,1,12,NAR,4,0.9669228474003317
NAR061119007,R-NAR061119007,R,MJS_1,1,12,NAR,5,1.057430103175482
NAR061119007,R-NAR061119007,R,MJS_1,1,12,NAR,6,1.1395428017369205
NAR061119007,R-NAR061119007,R,MJS_1,1,12,NAR,7,1.207896124574519
NAR061119007,R-NAR061119007,R,MJS_1,1,12,NAR,8,1.282308924819283
NAR061119007,R-NAR061119007,R,MJS_1,1,12,NAR,9,1.3490218267473728
NAR061119007,R-NAR061119007,R,MJS_1,1,12,NAR,10,1.4304398664117743
NAR061119007,R-NAR061119007,R,MJS_1,1,12,NAR,11,1.4964581094428269
NAR061119007,R-NAR061119007,R,MJS_1,1,12,NAR,12,1.577625045991794
NAR061119008,R-NAR061119008,R,CJF_1,1,14,NAR,NA,1.5379150431385171
NAR061119008,R-NAR061119008,R,CJF_1,1,14,NAR,1,0.6155399864602661
NAR061119008,R-NAR061119008,R,CJF_1,1,14,NAR,2,0.7384609991498899
NAR061119008,R-NAR061119008,R,CJF_1,1,14,NAR,3,0.841028501771888
NAR061119008,R-NAR061119008,R,CJF_1,1,14,NAR,4,0.9228425181843251
NAR061119008,R-NAR061119008,R,CJF_1,1,14,NAR,5,0.9882402366272541
NAR061119008,R-NAR061119008,R,CJF_1,1,14,NAR,6,1.0521030678451289
NAR061119008,R-NAR061119008,R,CJF_1,1,14,NAR,7,1.132382197032513
NAR061119008,R-NAR061119008,R,CJF_1,1,14,NAR,8,1.197779915475441
NAR061119008,R-NAR061119008,R,CJF_1,1,14,NAR,9,1.2386869236816598
NAR061119008,R-NAR061119008,R,CJF_1,1,14,NAR,10,1.293140443478249
