fishid,waterbody,reading,reader,rep,light_type,id,agecap,radcap,rad1,rad2,rad3,rad4,rad5,rad6,rad7,rad8,rad9,rad10,rad11,rad12,rad13,rad14,rad15,rad16,rad17,rad18,rad19,rad20,rad21,rad22,rad23,rad24
RGR40519011,RGR,CJF_1,CJF,1,R,R-RGR40519011,8,1.2178501433862066,0.45764402240941393,0.6681937955088029,0.7717832118143708,0.876755897747748,0.9661761511226606,1.0537832007996708,1.1495964008260064,1.2178501433862066,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
RGR40519012,RGR,CJF_1,CJF,1,R,R-RGR40519012,8,1.3298641020897892,0.49104051452876507,0.7131126254090818,0.8252453358082762,0.9242181866990452,1.0405498902973596,1.1179648952814623,1.2336905799984328,1.3298641020897892,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
RGR40519013,RGR,CJF_1,CJF,1,R,R-RGR40519013,8,1.4691868882773274,0.5059716659695073,0.7095484508901437,0.8957068253770498,1.0026928155211103,1.128334979869739,1.2446645712529607,1.352795240346602,1.4691868882773274,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
RGR40519015,RGR,CJF_1,CJF,1,R,R-RGR40519015,8,1.4827872763819396,0.4945251453973734,0.7487652178763217,0.9236798460885356,1.0552088953111411,1.1753514317703542,1.2544728686705022,1.3924833340849845,1.4827872763819396,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
RGR40519016,RGR,CJF_1,CJF,1,R,R-RGR40519016,8,1.6017529881139503,0.4965680941230383,0.7676470455509103,0.949491334094738,1.118608191116112,1.2330402438515642,1.337385685248678,1.4638110269149605,1.6017529881139503,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
RGR40519017,RGR,CJF_1,CJF,1,R,R-RGR40519017,5,1.1951082878327266,0.48736670497779816,0.6817018944500794,0.8432299727269089,1.0113623493937864,1.1951082878327266,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
RGR40519018,RGR,CJF_1,CJF,1,R,R-RGR40519018,5,1.1785023983573792,0.4793831862961466,0.7329222861860671,0.8781862193240328,1.0482998762236928,1.1785023983573792,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
RGR41219009,RGR,CJF_1,CJF,1,R,R-RGR41219009,8,1.2687604349472958,0.3980305943911132,0.5970280490804935,0.7687124206420679,0.8914334652025778,0.9967734568635752,1.1004343201449553,1.1849993171348543,1.2687604349472958,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
RGR41219010,RGR,CJF_1,CJF,1,R,R-RGR41219010,5,1.0166865809787446,0.42794151636644295,0.640155258809125,0.7759477383716964,0.9242457522759115,1.0166865809787446,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
RGR41219011,RGR,CJF_1,CJF,1,R,R-RGR41219011,7,1.1763010260623121,0.43087349772422756,0.7118962631707692,0.803329272071365,0.8806559734761921,0.9730495164831808,1.0503762178880076,1.1763010260623121,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
