fishid,waterbody,reading,reader,rep,light_type,id,agecap,radcap,rad1,rad2,rad3,rad4,rad5,rad6,rad7,rad8,rad9,rad10,rad11,rad12,rad13,rad14,rad15,rad16,rad17,rad18,rad19,rad20,rad21,rad22,rad23
NAR032018003,NAR,CJF_2,CJF,2,R,R-NAR032018003,4,0.9486000059016532,0.33606411033916406,0.6070635685975576,0.8154869061890468,0.9486000059016532,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NAR032018003,NAR,CJF_3,CJF,3,R,R-NAR032018003,4,0.9324380206257664,0.3374989619900499,0.5922746774233106,0.7774182217668387,0.9324380206257664,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NAR032018004,NAR,CJF_1,CJF,1,R,R-NAR032018004,12,1.50955079761424,0.4034005653222709,0.5964567118214693,0.7753722700524706,0.9058727595616227,0.9554085740201631,1.0128771196752457,1.0775669915614758,1.1896584630100626,1.258314700494564,1.3385679705797813,1.4253311619307514,1.50955079761424,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NAR032018004,NAR,CJF_2,CJF,2,R,R-NAR032018004,12,1.57215601384698,0.4985453809842447,0.6641318404680373,0.8342755346436539,0.943808445554936,1.0376293147615245,1.1016723463375115,1.160961097296456,1.237283922265484,1.3110325610007731,1.3977220092817986,1.4749028963287392,1.57215601384698,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NAR032018004,NAR,CJF_3,CJF,3,R,R-NAR032018004,11,1.515945771317943,0.6143840495694074,0.7609682974793208,0.8937160994313611,0.9711181175519087,1.0077953600305545,1.0712362101885597,1.1722635870615972,1.25697610927694,1.334378127397488,1.4256165914759087,1.515945771317943,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NAR032018005,NAR,CJF_1,CJF,1,R,R-NAR032018005,4,0.9107902545297817,0.3898017414046625,0.6474669757117919,0.7917885717049323,0.9107902545297817,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NAR032018005,NAR,CJF_2,CJF,2,R,R-NAR032018005,4,0.9051188713407534,0.39114066399553227,0.6453402870893967,0.7832423737822959,0.9051188713407534,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NAR032018005,NAR,CJF_3,CJF,3,R,R-NAR032018005,4,0.8760464360613226,0.36141202459305494,0.6377817253651406,0.7690421785648978,0.8760464360613226,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NAR032018006,NAR,CJF_1,CJF,1,R,R-NAR032018006,4,1.1062922555386137,0.3987674667714847,0.7330196876445028,0.9360985006045781,1.1062922555386137,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NAR032018006,NAR,CJF_2,CJF,2,R,R-NAR032018006,4,1.1201358464936504,0.41906736068801403,0.7542134125403785,0.9923554100268615,1.1201358464936504,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NAR032018006,NAR,CJF_3,CJF,3,R,R-NAR032018006,4,1.0550588110873613,0.3463764377225987,0.6841051894660042,0.9186818824569927,1.0550588110873613,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NAR032018008,NAR,CJF_1,CJF,1,R,R-NAR032018008,13,1.4937446871654405,0.46157749441479345,0.5900495563349275,0.7155797057049572,0.860569713074061,0.9354672325202481,1.0300643418714934,1.1096470268879601,1.1698897198583469,1.2425645224723876,1.307851978872031,1.3658719550102714,1.4335019941950544,1.4937446871654405,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NAR032018008,NAR,CJF_2,CJF,2,R,R-NAR032018008,13,1.4825621619214162,0.43393878662168395,0.5728837617614921,0.7005476306984453,0.8327239421165403,0.9289170146707698,1.0160852022627151,1.0928018913888435,1.1525361872446978,1.210965337529001,1.2879197955723853,1.3381536686314441,1.4101201463591746,1.4825621619214162,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NAR032018008,NAR,CJF_3,CJF,3,R,R-NAR032018008,13,1.488267713461827,0.4214259624968615,0.5827579365378546,0.6984711560762176,0.819998601590342,0.9164189601803003,1.018969232941551,1.0974034295172952,1.1616836685772676,1.2230787677253923,1.2796506516364161,1.350692181258743,1.4149724203187153,1.488267713461827,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NAR032018009,NAR,CJF_1,CJF,1,R,R-NAR032018009,7,1.0542471647068963,0.4248372886494477,0.5970085485322535,0.7142882976976981,0.8134615164273893,0.8914151297470189,0.976293551387268,1.0542471647068963,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NAR032018009,NAR,CJF_2,CJF,2,R,R-NAR032018009,8,1.0536363970325717,0.3170141536638301,0.4734997212342542,0.6013200102980709,0.7249810918127251,0.8285664176468543,0.8972282888129349,0.9849357961910973,1.0536363970325717,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NAR032018009,NAR,CJF_3,CJF,3,R,R-NAR032018009,7,1.0429671281137471,0.4395625159827895,0.6022193635234194,0.7266874072836922,0.8021689856262001,0.8838660263957328,0.9612700873442144,1.0429671281137471,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NAR032018010,NAR,CJF_1,CJF,1,R,R-NAR032018010,7,1.195946484804844,0.47313731330080266,0.6888267015961994,0.8780487494957288,0.9702786783117271,1.0577464168601947,1.1445670173735405,1.195946484804844,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NAR032018010,NAR,CJF_2,CJF,2,R,R-NAR032018010,6,1.1560550869053876,0.44544501260033786,0.6635880062296554,0.83515827606868,0.9437185473138041,1.060170538704274,1.1560550869053876,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NAR032018010,NAR,CJF_3,CJF,3,R,R-NAR032018010,7,1.1823955825297026,0.47611032865959857,0.6894301231729542,0.8400316469887426,0.9537449223819701,1.0369259234091581,1.0965309355298218,1.1823955825297026,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NAR032018011,NAR,CJF_1,CJF,1,R,R-NAR032018011,13,1.5337348111701872,0.4838988550258824,0.6808220759707116,0.7903773687616834,0.9050255405643032,0.9983942720250697,1.0749053209100394,1.149639809107903,1.2239399791098446,1.2944502246879048,1.3813838346458398,1.4485777618993583,1.49026800619122,1.5337348111701872,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NAR032018011,NAR,CJF_2,CJF,2,R,R-NAR032018011,13,1.4980138770931748,0.4564519283754807,0.641823265733974,0.7694852209959786,0.8570454308454403,0.9484017645558315,1.0378129305962613,1.109522248473753,1.1747767725526035,1.2502351085515278,1.3349953312447889,1.4002027495841434,1.4542102192986959,1.4980138770931748,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NAR032018011,NAR,CJF_3,CJF,3,R,R-NAR032018011,13,1.5016311629187589,0.4466395509768502,0.6297048315040709,0.7527756107282371,0.8560345077224202,0.9496329720255924,1.0359501738664403,1.1021760661707525,1.1741423326283602,1.2536692888548457,1.3285057423891018,1.404112640077872,1.450526650152201,1.5016311629187589,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NAR032018013,NAR,CJF_1,CJF,1,R,R-NAR032018013,18,2.037575553885646,0.5006993917002678,0.6531623168180327,0.8379633820612331,0.9799172617888025,1.0669474140074695,1.1462559409185875,1.2317185965341775,1.3141621166514494,1.3951539978734806,1.4652892605818089,1.5293862522935013,1.6042240048110603,1.654676957926404,1.7354371237327633,1.8149773660595527,1.9171031957698097,1.9659886522820762,2.037575553885646,NA,NA,NA,NA,NA
NAR032018013,NAR,CJF_2,CJF,2,R,R-NAR032018013,18,2.029691215001131,0.48095025426515253,0.658673642197309,0.8242884290745082,0.957296586880719,1.0462214771007758,1.142651046726201,1.223944865032931,1.3036619119538124,1.372467951681712,1.4537617699884418,1.5242709736101485,1.576364490633503,1.6253044648851611,1.7172565053689577,1.8015774739394266,1.8797177494744595,1.9531277108519458,2.029691215001131,NA,NA,NA,NA,NA
NAR032018013,NAR,CJF_3,CJF,3,R,R-NAR032018013,19,2.066485522700462,0.5274151847560535,0.7142283170439246,0.8743913124278616,0.9912609778739183,1.0956187201409817,1.1803298888764986,1.2557817155249191,1.346499645255635,1.4110658392710116,1.5017837690017277,1.560343202021904,1.6281619771291769,1.6867214101493533,1.7679307971986766,1.8528911665284902,1.9109521983600735,1.9602522892931535,2.0171854317673823,2.066485522700462,NA,NA,NA,NA
NAR032018014,NAR,CJF_1,CJF,1,R,R-NAR032018014,4,0.9677662364812253,0.5753039821684812,0.7593957978408071,0.8696360248965233,0.9677662364812253,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NAR032018014,NAR,CJF_2,CJF,2,R,R-NAR032018014,5,0.9506933601123028,0.42937268013330215,0.6126487123674149,0.7603716107452198,0.8552225017001193,0.9506933601123028,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NAR032018014,NAR,CJF_3,CJF,3,R,R-NAR032018014,4,0.9674447906111042,0.5760761585072403,0.7596731922767829,0.8765391924285582,0.9674447906111042,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NAR032018015,NAR,CJF_1,CJF,1,R,R-NAR032018015,7,1.2745395762386564,0.4831997384414422,0.6611591020114083,0.7704034420831009,0.93800099518335045,1.0621695072258843,1.1640581486994968,1.2745395762386564,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NAR032018015,NAR,CJF_2,CJF,2,R,R-NAR032018015,7,1.2746267834737366,0.45322187467498687,0.667013620670133,0.8247291847336649,0.9398318298515101,1.0579782548940477,1.1791684598612773,1.2746267834737366,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NAR032018015,NAR,CJF_3,CJF,3,R,R-NAR032018015,7,1.2540684297565023,0.4882394519479063,0.6404598055541351,0.7865582650446035,0.9305646980276081,1.0318597934629192,1.150965150338989,1.2540684297565023,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NAR032018016,NAR,CJF_1,CJF,1,R,R-NAR032018016,4,1.0093736248111314,0.414159618007789,0.7056836248077376,0.8848967063123893,1.0093736248111314,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NAR032018016,NAR,CJF_2,CJF,2,R,R-NAR032018016,4,0.9993774475259721,0.40910655630116904,0.6989589229168118,0.8892554594218278,0.9993774475259721,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NAR032018016,NAR,CJF_3,CJF,3,R,R-NAR032018016,4,1.0052299977017336,0.4076360400240863,0.701433446634877,0.8852561577745988,1.0052299977017336,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NAR032018017,NAR,CJF_1,CJF,1,R,R-NAR032018017,11,1.4458133565111364,0.3677279254438636,0.6032089268133655,0.7828131016972014,0.9094570389481449,1.024511141662251,1.0994229448245596,1.181779890126672,1.2593780912596246,1.339048638591093,1.3955395168488884,1.4458133565111364,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NAR032018017,NAR,CJF_2,CJF,2,R,R-NAR032018017,11,1.4272959086586265,0.3561057672131241,0.5892924665857555,0.771758356733434,0.8954225143300745,1.015046210263672,1.0975069018645092,1.1785849331715113,1.2454675890486346,1.3211762580079904,1.3806693207059462,1.4272959086586265,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NAR032018017,NAR,CJF_3,CJF,3,R,R-NAR032018017,11,1.387723018437733,0.30816316658929427,0.5443277557837637,0.7053307205797816,0.8441822252375563,0.9450569036260985,1.043560563151027,1.113183056125811,1.1998164246633907,1.2607367392108804,1.3299657508938707,1.387723018437733,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NAR032018018,NAR,CJF_1,CJF,1,R,R-NAR032018018,7,1.2349651723625952,0.5362208125192673,0.686581817206557,0.8356257010088148,0.9490399473948519,1.0429083265126466,1.154147461519558,1.2349651723625952,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NAR032018018,NAR,CJF_2,CJF,2,R,R-NAR032018018,7,1.1603817834456265,0.4318998965032161,0.5979539284726023,0.7405896004136233,0.8660619223178625,0.9756993390420896,1.0653798984753968,1.1603817834456265,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NAR032018018,NAR,CJF_3,CJF,3,R,R-NAR032018018,7,1.2032249854955424,0.4845926844091176,0.6623978955593492,0.786169054414041,0.9142944233973207,1.0180083178598125,1.115190897129421,1.2032249854955424,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NAR032018019,NAR,CJF_1,CJF,1,R,R-NAR032018019,15,1.446216748894549,0.4514828401588915,0.6182234932524567,0.7416008113149335,0.8461769712251159,0.9242876176479257,0.9781703129269597,1.0448099307975354,1.1005959626851474,1.1481001966684103,1.1895601950909214,1.2402536597220695,1.3142234071927053,1.3598243045673906,1.405090976207057,1.446216748894549,NA,NA,NA,NA,NA,NA,NA,NA
NAR032018019,NAR,CJF_2,CJF,2,R,R-NAR032018019,14,1.37100959322247,0.40351452729422105,0.5410643394854646,0.6735767972480126,0.7808761742171548,0.8565417252473032,0.9106481591958495,0.9826334378642652,1.0303191266672247,1.0816850878319184,1.120653149844449,1.1788834472937395,1.2384971354599217,1.299937805482006,1.37100959322247,NA,NA,NA,NA,NA,NA,NA,NA,NA
NAR032018019,NAR,CJF_3,CJF,3,R,R-NAR032018019,14,1.443148419314404,0.45980362336862585,0.6100739265428928,0.7296522812271788,0.8293094495147875,0.9106145328914269,0.979370805927286,1.0355782686223647,1.092779228822066,1.1404118711948557,1.182659132520994,1.2378730977114496,1.295074057911151,1.3490855788352156,1.443148419314404,NA,NA,NA,NA,NA,NA,NA,NA,NA
NAR032018020,NAR,CJF_1,CJF,1,R,R-NAR032018020,7,1.0779749860952879,0.3854255600072181,0.5886622348991539,0.6971838557961433,0.8122708207205657,0.9063099958683338,0.994459705835848,1.0779749860952879,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NAR032018020,NAR,CJF_2,CJF,2,R,R-NAR032018020,7,1.1270255190306204,0.43909233517900437,0.6041838777497236,0.7274977122550702,0.8581888123001477,0.931105517833564,1.0290655184320918,1.1270255190306204,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NAR032018020,NAR,CJF_3,CJF,3,R,R-NAR032018020,7,1.1440402822629863,0.5102648806540578,0.6547071958875548,0.7509805148582508,0.8837796835914217,0.9707643547838185,1.0498472080091719,1.1440402822629863,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NAR032018021,NAR,CJF_1,CJF,1,R,R-NAR032018021,14,1.6012607797853557,0.50799201899601365,0.6658643258307098,0.7966163181681573,0.8981765135248996,0.9840716970133176,1.0864719960969087,1.1458291823301394,1.2154770367081729,1.2759988574255268,1.336778464627668,1.410569283972616,1.4663658224809937,1.535431359616965,1.6012607797853557,NA,NA,NA,NA,NA,NA,NA,NA,NA
NAR032018021,NAR,CJF_2,CJF,2,R,R-NAR032018021,13,1.6129949495625069,0.48987349827206006,0.6889556225125126,0.7956128752239467,0.9199549848630011,0.9858735098246091,1.0809933577129298,1.162512690860622,1.2392948765555163,1.303844974513453,1.387406478754642,1.4662308355430325,1.5368865079574383,1.6129949495625069,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NAR032018021,NAR,CJF_3,CJF,3,R,R-NAR032018021,14,1.6203814269576318,0.5043873467211673,0.6970426059911141,0.8154497353916693,0.9295874649529986,1.0209131941792977,1.0889126800622082,1.1642670238344963,1.2455112243572661,1.315053439265252,1.3612694108298498,1.4212443400426653,1.4924070118619068,1.5513534550580046,1.6203814269576318,NA,NA,NA,NA,NA,NA,NA,NA,NA
NAR032018022,NAR,CJF_1,CJF,1,R,R-NAR032018022,7,1.1439251647120288,0.4574091206500956,0.6335035427546952,0.7555484429670545,0.8531998494310361,0.9337943377121332,1.0473882103035237,1.1439251647120288,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NAR032018022,NAR,CJF_2,CJF,2,R,R-NAR032018022,7,1.1630295613965709,0.3887594567239793,0.6464885128620242,0.7668607979930104,0.8829869616549791,0.9675668967761253,1.076455000888121,1.1630295613965709,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NAR032018022,NAR,CJF_3,CJF,3,R,R-NAR032018022,7,1.1861829905768226,0.4822503369321832,0.658476119985738,0.7946961292156118,0.8895363618927475,0.9901856274835691,1.0782463486774378,1.1861829905768226,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NAR032018023,NAR,CJF_1,CJF,1,R,R-NAR032018023,14,1.5204191544946128,0.5287317962950525,0.6272888911909928,0.7341303589887681,0.8561891174329169,0.9414488477285553,1.0086824571698112,1.0842004395129021,1.1458163885381392,1.2053702937951125,1.2640352948901459,1.3169405178469678,1.3794453710341432,1.4353015419211683,1.5204191544946128,NA,NA,NA,NA,NA,NA,NA,NA,NA
NAR032018023,NAR,CJF_2,CJF,2,R,R-NAR032018023,12,1.535448456562143,0.51160616850207985,0.7118987860692815,0.8355003596662184,0.916933195869905,1.0017780633639586,1.0768243708632144,1.1345482458997886,1.1906273844653552,1.2790767004293755,1.3588648001620542,1.439475268130237,1.535448456562143,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NAR032018023,NAR,CJF_3,CJF,3,R,R-NAR032018023,15,1.538628663028035,0.5662885307958136,0.6585817120495894,0.7321367639212946,0.8479792950094747,0.9449823462301313,1.0147289619341502,1.0816699257551314,1.1476081052914644,1.2107406329447599,1.2559351145297264,1.3143577722161406,1.3831016036355115,1.4378171756396927,1.49814405140995,1.538628663028035,NA,NA,NA,NA,NA,NA,NA,NA
NAR032019001,NAR,CJF_1,CJF,1,R,R-NAR032019001,8,1.2214489402311415,0.41370383833535807,0.593135824488106,0.7268845071148098,0.8315555349656523,0.9342890002027996,1.0345252211207232,1.1322784132898596,1.2214489402311415,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NAR032019001,NAR,CJF_2,CJF,2,R,R-NAR032019001,9,1.2249029370531588,0.4145436912351629,0.5744545013803452,0.6962244487461894,0.775207473077888,0.8421251303104023,0.9145173329055095,1.0019639926390327,1.1199883126744106,1.2249029370531588,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NAR032019001,NAR,CJF_3,CJF,3,R,R-NAR032019001,9,1.2198660980375657,0.4230102983382278,0.5790137678525418,0.6974683599309262,0.7940981766100448,0.8697813586659187,0.937427880768994,1.0497817994847778,1.1400747334862145,1.2198660980375657,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NAR032019002,NAR,CJF_1,CJF,1,R,R-NAR032019002,6,0.9330396931452561,0.4244041123325808,0.5431337279712969,0.6650079016014003,0.7519985242195146,0.8480067533762068,0.9330396931452561,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NAR032019002,NAR,CJF_2,CJF,2,R,R-NAR032019002,6,0.9243441105600788,0.3932449044120631,0.5194595268874971,0.6417942562760918,0.7265839867741868,0.8309484916810919,0.9243441105600788,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NAR032019002,NAR,CJF_3,CJF,3,R,R-NAR032019002,6,0.8999457270749848,0.36383209798617483,0.49049409749313944,0.6263811670340084,0.724316207390016,0.808666551982093,0.8999457270749848,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NAR032019003,NAR,CJF_1,CJF,1,R,R-NAR032019003,7,1.3223065436770587,0.5203845706194156,0.7713752758618654,0.9248419755289726,1.0473953711561912,1.1640557505542695,1.2781407798024498,1.3223065436770587,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NAR032019003,NAR,CJF_2,CJF,2,R,R-NAR032019003,7,1.2971625751835298,0.5122113505261899,0.7209727785749899,0.8836642062705089,1.0108929573717707,1.1183830544175342,1.2393930394760684,1.2971625751835298,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NAR032019003,NAR,CJF_3,CJF,3,R,R-NAR032019003,7,1.3920491758338749,0.5664143091586002,0.8329453765871877,0.9923002958547953,1.1278595027149865,1.242155276132671,1.3374335680899423,1.3920491758338749,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NAR032019004,NAR,CJF_1,CJF,1,R,R-NAR032019004,10,1.4831870429365073,0.3502059530650556,0.603475649164698,0.7561874136833759,0.8561913746967165,0.9440943110492441,1.0383887748554443,1.131575297526397,1.2858209140690384,1.3801153778752393,1.4831870429365073,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NAR032019004,NAR,CJF_2,CJF,2,R,R-NAR032019004,10,1.4563615115519257,0.3669757556294212,0.6070753166262787,0.7498377416402342,0.866451424169606,0.9457604912659531,1.0486603031217492,1.1331158868710187,1.2608854423488307,1.3680536706136275,1.4563615115519257,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NAR032019004,NAR,CJF_3,CJF,3,R,R-NAR032019004,10,1.450919267889733,0.3488813491948687,0.6155654844887393,0.7585501692933077,0.8551249754419751,0.945490911719979,1.0432103002976358,1.1366806715109714,1.2868541524393748,1.3615332578649002,1.450919267889733,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NAR032019005,NAR,CJF_1,CJF,1,R,R-NAR032019005,16,1.459010046323488,0.41556803895773897,0.566830535285487,0.6690000246306445,0.736206887780992,0.8160908286205547,0.8671755732931339,0.9157301456843008,0.97152501728614,1.0233364135080016,1.0791312851098411,1.1383711975002346,1.199414630622756,1.2573894568724435,1.349412040809798,1.413362080129452,1.459010046323488,NA,NA,NA,NA,NA,NA,NA
NAR032019005,NAR,CJF_2,CJF,2,R,R-NAR032019005,17,1.45097430316882,0.4148933173491373,0.562609522336711,0.6400480596771572,0.7472900677675133,0.8286166825469461,0.8722225149131531,0.9185817617633532,0.9637710564622228,1.0289906945190348,1.0800650391708877,1.1311393838227404,1.1877205574425775,1.2325316311564496,1.2788908780066497,1.338603687095477,1.3963548128666434,1.45097430316882,NA,NA,NA,NA,NA,NA
NAR032019005,NAR,CJF_3,CJF,3,R,R-NAR032019005,17,1.425279781598895,0.3958237788457092,0.548393960319207,0.6429728231128701,0.7196453402034924,0.8009881568968118,0.8554820467136782,0.9010121720009178,0.9481131860598666,1.0076542101551949,1.0528075007666693,1.1154691190492017,1.1621721150761686,1.2081002583953895,1.2641438536277496,1.3221351723075854,1.3820742144348959,1.425279781598895,NA,NA,NA,NA,NA,NA
NAR032019006,NAR,CJF_1,CJF,1,R,R-NAR032019006,13,1.601824214079266,0.5331660484066212,0.7175997832115723,0.839886140671998,0.9443634109835941,1.03927520259823,1.113524147036487,1.1842328044636599,1.2349651416979892,1.3177753662188931,1.3920243106571504,1.4719807751505054,1.5359777139082675,1.601824214079266,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NAR032019006,NAR,CJF_2,CJF,2,R,R-NAR032019006,13,1.5988234655031286,0.5591861353511884,0.7428984440155402,0.8512884763917079,0.9590665683510605,1.051797470268686,1.1282573013109536,1.18214634729063,1.254055959316563,1.331653345112914,1.3994520263802344,1.4626141625516733,1.5402978744275715,1.5988234655031286,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NAR032019006,NAR,CJF_3,CJF,3,R,R-NAR032019006,13,1.5809361801303272,0.5580784163078445,0.7193078026042055,0.8409027474774178,0.9368934368743905,1.0297551047028435,1.1074762804686915,1.1671634467896024,1.2326376478751784,1.3243890095879352,1.3909735167892068,1.4571206230257239,1.5161348841956932,1.5809361801303272,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NAR032019007,NAR,CJF_1,CJF,1,R,R-NAR032019007,9,1.1736793630093465,0.3929079114480039,0.6050213510210265,0.711141959763073,0.8100154562807914,0.9066862119088496,0.9524994040555451,1.022512229587022,1.096930536897819,1.1736793630093465,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NAR032019007,NAR,CJF_2,CJF,2,R,R-NAR032019007,10,1.1752317290248313,0.4068558432716082,0.5949368259093382,0.7160690327178056,0.8254856221307023,0.908777944121848,0.970748882033303,1.020712611589607,1.0777640297751696,1.1229248759894137,1.1752317290248313,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NAR032019007,NAR,CJF_3,CJF,3,R,R-NAR032019007,9,1.1891169811343245,0.38811378980002825,0.6016874581237129,0.7092828085903293,0.7983737721790114,0.8922173808053941,0.963914796852823,1.0404633107288983,1.125814015825616,1.1891169811343245,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NAR032019008,NAR,CJF_1,CJF,1,R,R-NAR032019008,10,1.3348913769704105,0.46751143747295915,0.6492240216834458,0.7671480912323065,0.8305808242473547,0.8796463112474842,0.934667093299341,1.0690677370316521,1.1664956016423995,1.258315498944353,1.3348913769704105,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NAR032019008,NAR,CJF_2,CJF,2,R,R-NAR032019008,9,1.3352590478721365,0.45216677576280284,0.6489347938682919,0.7645769733712797,0.8615244228064908,0.9506883942927726,1.0858709111397276,1.1627687133612723,1.2455041240445137,1.3352590478721365,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NAR032019008,NAR,CJF_3,CJF,3,R,R-NAR032019008,9,1.3740565616850904,0.4854355240726785,0.6789370966623287,0.7888327266181023,0.8933401549104492,0.9884093486067214,1.1043800279614633,1.1913491557924447,1.2938315676184677,1.3740565616850904,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
