fishid,waterbody,reading,reader,rep,light_type,id,agecap,radcap,rad1,rad2,rad3,rad4,rad5,rad6,rad7,rad8,rad9,rad10,rad11,rad12,rad13,rad14,rad15,rad16,rad17,rad18,rad19,rad20,rad21,rad22,rad23,rad24
JUM092319J116,JUM,CJF_1,CJF,1,R,R-JUM092319J116,0,0.5000360906960257,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
JUM092319J117,JUM,CJF_1,CJF,1,R,R-JUM092319J117,2,0.787722353721906,0.4585364527349377,0.6895266757779823,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
JUM092319J118,JUM,CJF_1,CJF,1,R,R-JUM092319J118,0,0.5535115150598527,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
JUM092319J119,JUM,CJF_1,CJF,1,R,R-JUM092319J119,0,0.5031517110654984,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
JUM092319J120,JUM,CJF_1,CJF,1,R,R-JUM092319J120,0,0.38387608309703564,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
JUM092319J121,JUM,CJF_1,CJF,1,R,R-JUM092319J121,0,0.48725558337638963,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
JUM092319J122,JUM,CJF_1,CJF,1,R,R-JUM092319J122,0,0.5212880213806527,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
JUM092319J123,JUM,CJF_1,CJF,1,R,R-JUM092319J123,0,0.6296912907563772,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
JUM092319J124,JUM,CJF_1,CJF,1,R,R-JUM092319J124,0,0.5219301502244563,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
JUM092319J125,JUM,CJF_1,CJF,1,R,R-JUM092319J125,0,0.4644443186547455,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
JUM092319J126,JUM,CJF_1,CJF,1,R,R-JUM092319J126,0,0.5027310269555321,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
JUM092319J127,JUM,CJF_1,CJF,1,R,R-JUM092319J127,0,0.46764163204753256,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
JUM092319J128,JUM,CJF_1,CJF,1,R,R-JUM092319J128,0,0.5577458972203515,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
JUM092319J129,JUM,CJF_1,CJF,1,R,R-JUM092319J129,0,0.541327207408362,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
JUM092319J130,JUM,CJF_1,CJF,1,R,R-JUM092319J130,0,0.43891836725161976,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
JUM092319J131,JUM,CJF_1,CJF,1,R,R-JUM092319J131,0,0.5418099539829055,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
JUM092319J132,JUM,CJF_1,CJF,1,R,R-JUM092319J132,0,0.5184683801496007,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
JUM092319J133,JUM,CJF_1,CJF,1,R,R-JUM092319J133,0,0.48286200285062025,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
JUM092319J134,JUM,CJF_1,CJF,1,R,R-JUM092319J134,0,0.44202445144789726,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
JUM092319J135,JUM,CJF_1,CJF,1,R,R-JUM092319J135,0,0.43431419691031614,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
JUM092319J136,JUM,CJF_1,CJF,1,R,R-JUM092319J136,1,0.679591952084466,0.514467318281038,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
JUM092319J137,JUM,CJF_1,CJF,1,R,R-JUM092319J137,0,0.495350101417928,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
JUM092319J138,JUM,CJF_1,CJF,1,R,R-JUM092319J138,0,0.4836604475705927,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
JUM092319J139,JUM,CJF_1,CJF,1,R,R-JUM092319J139,0,0.5180681945854915,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
JUM092319J140,JUM,CJF_1,CJF,1,R,R-JUM092319J140,0,0.5226571957256093,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
JUM092319J141,JUM,CJF_1,CJF,1,R,R-JUM092319J141,0,0.5015746888203424,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
JUM092319J142,JUM,CJF_1,CJF,1,R,R-JUM092319J142,0,0.5392565930295083,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
JUM092319J143,JUM,CJF_1,CJF,1,R,R-JUM092319J143,0,0.46974075180433517,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
JUM092319J144,JUM,CJF_1,CJF,1,R,R-JUM092319J144,0,0.47406902646651544,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
JUM092319J145,JUM,CJF_1,CJF,1,R,R-JUM092319J145,0,0.45981751119244724,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
JUM092319J146,JUM,CJF_1,CJF,1,R,R-JUM092319J146,0,0.4116849390375849,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
JUM092319J147,JUM,CJF_1,CJF,1,R,R-JUM092319J147,0,0.47628544153754154,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
JUM092319J148,JUM,CJF_1,CJF,1,R,R-JUM092319J148,0,0.47840904684524105,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
JUM092319J149,JUM,CJF_1,CJF,1,R,R-JUM092319J149,0,0.5001731873898605,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
JUM092319J200,JUM,CJF_1,CJF,1,R,R-JUM092319J200,0,0.4769570369396771,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
JUM092319J201,JUM,CJF_1,CJF,1,R,R-JUM092319J201,0,0.4676691715860834,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
JUM092319J202,JUM,CJF_1,CJF,1,R,R-JUM092319J202,0,0.43443664250366165,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
JUM092319J203,JUM,CJF_1,CJF,1,R,R-JUM092319J203,0,0.47810939112143697,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
JUM092319J204,JUM,CJF_1,CJF,1,R,R-JUM092319J204,0,0.45913627945161317,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
JUM092319J205,JUM,CJF_1,CJF,1,R,R-JUM092319J205,0,0.522671979784667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
JUM092319J206,JUM,CJF_1,CJF,1,R,R-JUM092319J206,0,0.5217029147839004,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
JUM092319J207,JUM,CJF_1,CJF,1,R,R-JUM092319J207,0,0.4842559535334322,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
JUM092319J208,JUM,CJF_1,CJF,1,R,R-JUM092319J208,0,0.34279311959747094,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
JUM092319J209,JUM,CJF_1,CJF,1,R,R-JUM092319J209,0,0.36552045252291326,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
JUM092319J210,JUM,CJF_1,CJF,1,R,R-JUM092319J210,0,0.2959692069028939,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
JUM092319J211,JUM,CJF_1,CJF,1,R,R-JUM092319J211,0,0.4327993917003204,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
JUM092319J212,JUM,CJF_1,CJF,1,R,R-JUM092319J212,0,0.4290779008091284,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
JUM092319J213,JUM,CJF_1,CJF,1,R,R-JUM092319J213,0,0.431700537679245,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
JUM092319J214,JUM,CJF_1,CJF,1,R,R-JUM092319J214,0,0.45676328535083255,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
JUM092319J215,JUM,CJF_1,CJF,1,R,R-JUM092319J215,0,0.4931869411653814,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
JUM092319J216,JUM,CJF_1,CJF,1,R,R-JUM092319J216,0,0.49125877617669966,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
JUM092319J217,JUM,CJF_1,CJF,1,R,R-JUM092319J217,0,0.5438209248314999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
JUM092319J218,JUM,CJF_1,CJF,1,R,R-JUM092319J218,0,0.4724670677707066,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
JUM092319J219,JUM,CJF_1,CJF,1,R,R-JUM092319J219,0,0.4977188729814641,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
JUM092319J220,JUM,CJF_1,CJF,1,R,R-JUM092319J220,0,0.4222178398180586,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
JUM092319J221,JUM,CJF_1,CJF,1,R,R-JUM092319J221,0,0.46548491918706436,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
JUM092319J222,JUM,CJF_1,CJF,1,R,R-JUM092319J222,0,0.5060964698786129,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
JUM092319J223,JUM,CJF_1,CJF,1,R,R-JUM092319J223,0,0.526674590051201,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
JUM092319J224,JUM,CJF_1,CJF,1,R,R-JUM092319J224,0,0.5412842855471348,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
JUM092319J225,JUM,CJF_1,CJF,1,R,R-JUM092319J225,0,0.5375276401821668,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
JUM092319J226,JUM,CJF_1,CJF,1,R,R-JUM092319J226,0,0.5612137011871534,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
JUM092319J227,JUM,CJF_1,CJF,1,R,R-JUM092319J227,0,0.46624875984110803,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
JUM092319J228,JUM,CJF_1,CJF,1,R,R-JUM092319J228,0,0.35910509407123264,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
JUM092319J229,JUM,CJF_1,CJF,1,R,R-JUM092319J229,0,0.43721528690054073,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
JUM092319J230,JUM,CJF_1,CJF,1,R,R-JUM092319J230,0,0.5952557766525556,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
JUM092319J231,JUM,CJF_1,CJF,1,R,R-JUM092319J231,0,0.5114695560493925,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
JUM092319J232,JUM,CJF_1,CJF,1,R,R-JUM092319J232,2,0.8121041772981861,0.45351071104787244,0.6794722775192126,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
JUM092319J233,JUM,CJF_1,CJF,1,R,R-JUM092319J233,0,0.5163371121693652,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
JUM092319J234,JUM,CJF_1,CJF,1,R,R-JUM092319J234,0,0.45168534374947694,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
JUM092319J235,JUM,CJF_1,CJF,1,R,R-JUM092319J235,0,0.43985680617818135,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
JUM092319J236,JUM,CJF_1,CJF,1,R,R-JUM092319J236,0,0.5657455543744814,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
JUM092319J238,JUM,CJF_1,CJF,1,R,R-JUM092319J238,2,0.7913828992012819,0.40854003820542095,0.6387316877230529,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
JUM092319J239,JUM,CJF_1,CJF,1,R,R-JUM092319J239,1,0.6802602284585665,0.4843905668141882,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
JUM092319J240,JUM,CJF_1,CJF,1,R,R-JUM092319J240,3,0.9486852031329347,0.48456577405396317,0.6771356637412961,0.8231336059246116,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
JUM092319J241,JUM,CJF_1,CJF,1,R,R-JUM092319J241,3,0.9016538691095238,0.3930269256318782,0.6149616791699688,0.7824078719438333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
JUM092319J242,JUM,CJF_1,CJF,1,R,R-JUM092319J242,2,0.7991739488246572,0.4239483661739435,0.6558134323110008,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
JUM092319J243,JUM,CJF_1,CJF,1,R,R-JUM092319J243,2,0.8163325896222696,0.5137151935995075,0.7074713783818084,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
JUM092319J244,JUM,CJF_1,CJF,1,R,R-JUM092319J244,1,0.7007278154259282,0.5208744585535392,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
JUM092319J245,JUM,CJF_1,CJF,1,R,R-JUM092319J245,0,0.6330218502975257,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
JUM092319J246,JUM,CJF_1,CJF,1,R,R-JUM092319J246,0,0.5871045661480551,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
JUM092319J247,JUM,CJF_1,CJF,1,R,R-JUM092319J247,0,0.5483360661249524,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
JUM092319J248,JUM,CJF_1,CJF,1,R,R-JUM092319J248,0,0.5113183299744968,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
JUM092319J249,JUM,CJF_1,CJF,1,R,R-JUM092319J249,0,0.4430803738749597,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
JUM092319J300,JUM,CJF_1,CJF,1,R,R-JUM092319J300,0,0.46688825061967826,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
JUM092319J301,JUM,CJF_1,CJF,1,R,R-JUM092319J301,0,0.5220026178595636,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
JUM092319J302,JUM,CJF_1,CJF,1,R,R-JUM092319J302,0,0.5015313273340294,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
JUM092319J303,JUM,CJF_1,CJF,1,R,R-JUM092319J303,0,0.4269075190485103,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
JUM092319J304,JUM,CJF_1,CJF,1,R,R-JUM092319J304,0,0.5223108130737226,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
JUM092319J305,JUM,CJF_1,CJF,1,R,R-JUM092319J305,0,0.5438411252139632,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
JUM092319J306,JUM,CJF_1,CJF,1,R,R-JUM092319J306,0,0.5587030933205651,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
JUM092319J307,JUM,CJF_1,CJF,1,R,R-JUM092319J307,0,0.539285342733556,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
JUM092319J308,JUM,CJF_1,CJF,1,R,R-JUM092319J308,0,0.44649689204678333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
JUM092319J309,JUM,CJF_1,CJF,1,R,R-JUM092319J309,0,0.6014893692753737,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
JUM092319J310,JUM,CJF_1,CJF,1,R,R-JUM092319J310,0,0.4034812471429661,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
JUM092319J311,JUM,CJF_1,CJF,1,R,R-JUM092319J311,0,0.4822749140104046,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
JUM092319J312,JUM,CJF_1,CJF,1,R,R-JUM092319J312,0,0.5217295855279072,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
JUM092319J313,JUM,CJF_1,CJF,1,R,R-JUM092319J313,0,0.4474009158198424,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
JUM092319J314,JUM,CJF_1,CJF,1,R,R-JUM092319J314,0,0.400551747662063,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
JUM092319J315,JUM,CJF_1,CJF,1,R,R-JUM092319J315,0,0.576713918161483,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
JUM092319J316,JUM,CJF_1,CJF,1,R,R-JUM092319J316,0,0.40284579811675453,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
JUM092319J317,JUM,CJF_1,CJF,1,R,R-JUM092319J317,0,0.5470741482689851,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
JUM092319J318,JUM,CJF_1,CJF,1,R,R-JUM092319J318,1,0.6953377692082816,0.5058748764580173,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
JUM092319J319,JUM,CJF_1,CJF,1,R,R-JUM092319J319,0,0.6123783925027565,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
JUM092319J320,JUM,CJF_1,CJF,1,R,R-JUM092319J320,0,0.4394269528009042,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
JUM092319J321,JUM,CJF_1,CJF,1,R,R-JUM092319J321,0,0.4315387303149735,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
JUM092319J322,JUM,CJF_1,CJF,1,R,R-JUM092319J322,0,0.4602015354872511,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
JUM092319J323,JUM,CJF_1,CJF,1,R,R-JUM092319J323,0,0.4433640680650079,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
JUM092319J324,JUM,CJF_1,CJF,1,R,R-JUM092319J324,0,0.3997698882754781,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
JUM092319J325,JUM,CJF_1,CJF,1,R,R-JUM092319J325,0,0.4442307873405356,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
JUM092319J326,JUM,CJF_1,CJF,1,R,R-JUM092319J326,0,0.4232713758619148,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
JUM092319J327,JUM,CJF_1,CJF,1,R,R-JUM092319J327,0,0.49878080143954057,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
JUM092319J328,JUM,CJF_1,CJF,1,R,R-JUM092319J328,0,0.3967364870710838,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
JUM092319J329,JUM,CJF_1,CJF,1,R,R-JUM092319J329,0,0.339521200883536,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
JUM092319J330,JUM,CJF_1,CJF,1,R,R-JUM092319J330,0,0.5282756274030778,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
JUM092319J331,JUM,CJF_1,CJF,1,R,R-JUM092319J331,0,0.5746801250653063,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
