id,reading,agecap,radcap,rad1,rad2,rad3,rad4,rad5,rad6,rad7,rad8,rad9,rad10,rad11,rad12,rad13,rad14,rad15,rad16,rad17,rad18,rad19,rad20,rad21,rad22
R-NAR032018006,CJF_2,4,1.1201358464936504,0.41906736068801403,0.7542134125403785,0.9923554100268615,1.1201358464936504,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
R-NAR032018006,CJF_3,4,1.0550588110873613,0.3463764377225987,0.6841051894660042,0.9186818824569927,1.0550588110873613,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
R-NAR032018008,CJF_1,13,1.4937446871654405,0.46157749441479345,0.5900495563349275,0.7155797057049572,0.860569713074061,0.9354672325202481,1.0300643418714934,1.1096470268879601,1.1698897198583469,1.2425645224723876,1.307851978872031,1.3658719550102714,1.4335019941950544,1.4937446871654405,NA,NA,NA,NA,NA,NA,NA,NA,NA
R-NAR032018008,CJF_2,13,1.4825621619214162,0.43393878662168395,0.5728837617614921,0.7005476306984453,0.8327239421165403,0.9289170146707698,1.0160852022627151,1.0928018913888435,1.1525361872446978,1.210965337529001,1.2879197955723853,1.3381536686314441,1.4101201463591746,1.4825621619214162,NA,NA,NA,NA,NA,NA,NA,NA,NA
R-NAR032018008,CJF_3,13,1.488267713461827,0.4214259624968615,0.5827579365378546,0.6984711560762176,0.819998601590342,0.9164189601803003,1.018969232941551,1.0974034295172952,1.1616836685772676,1.2230787677253923,1.2796506516364161,1.350692181258743,1.4149724203187153,1.488267713461827,NA,NA,NA,NA,NA,NA,NA,NA,NA
R-NAR032018009,CJF_1,7,1.0542471647068963,0.4248372886494477,0.5970085485322535,0.7142882976976981,0.8134615164273893,0.8914151297470189,0.976293551387268,1.0542471647068963,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
R-NAR032018009,CJF_2,8,1.0536363970325717,0.3170141536638301,0.4734997212342542,0.6013200102980709,0.7249810918127251,0.8285664176468543,0.8972282888129349,0.9849357961910973,1.0536363970325717,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
R-NAR032018009,CJF_3,7,1.0429671281137471,0.4395625159827895,0.6022193635234194,0.7266874072836922,0.8021689856262001,0.8838660263957328,0.9612700873442144,1.0429671281137471,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
R-NAR032018010,CJF_1,7,1.195946484804844,0.47313731330080266,0.6888267015961994,0.8780487494957288,0.9702786783117271,1.0577464168601947,1.1445670173735405,1.195946484804844,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
R-NAR032018010,CJF_2,6,1.1560550869053876,0.44544501260033786,0.6635880062296554,0.83515827606868,0.9437185473138041,1.060170538704274,1.1560550869053876,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
R-NAR032018010,CJF_3,7,1.1823955825297026,0.47611032865959857,0.6894301231729542,0.8400316469887426,0.9537449223819701,1.0369259234091581,1.0965309355298218,1.1823955825297026,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
R-NAR032018011,CJF_1,13,1.5337348111701872,0.4838988550258824,0.6808220759707116,0.7903773687616834,0.9050255405643032,0.9983942720250697,1.0749053209100394,1.149639809107903,1.2239399791098446,1.2944502246879048,1.3813838346458398,1.4485777618993583,1.49026800619122,1.5337348111701872,NA,NA,NA,NA,NA,NA,NA,NA,NA
R-NAR032018011,CJF_2,13,1.4980138770931748,0.4564519283754807,0.641823265733974,0.7694852209959786,0.8570454308454403,0.9484017645558315,1.0378129305962613,1.109522248473753,1.1747767725526035,1.2502351085515278,1.3349953312447889,1.4002027495841434,1.4542102192986959,1.4980138770931748,NA,NA,NA,NA,NA,NA,NA,NA,NA
R-NAR032018011,CJF_3,13,1.5016311629187589,0.4466395509768502,0.6297048315040709,0.7527756107282371,0.8560345077224202,0.9496329720255924,1.0359501738664403,1.1021760661707525,1.1741423326283602,1.2536692888548457,1.3285057423891018,1.404112640077872,1.450526650152201,1.5016311629187589,NA,NA,NA,NA,NA,NA,NA,NA,NA
R-NAR032018013,CJF_1,18,2.037575553885646,0.5006993917002678,0.6531623168180327,0.8379633820612331,0.9799172617888025,1.0669474140074695,1.1462559409185875,1.2317185965341775,1.3141621166514494,1.3951539978734806,1.4652892605818089,1.5293862522935013,1.6042240048110603,1.654676957926404,1.7354371237327633,1.8149773660595527,1.9171031957698097,1.9659886522820762,2.037575553885646,NA,NA,NA,NA
R-NAR032018013,CJF_2,18,2.029691215001131,0.48095025426515253,0.658673642197309,0.8242884290745082,0.957296586880719,1.0462214771007758,1.142651046726201,1.223944865032931,1.3036619119538124,1.372467951681712,1.4537617699884418,1.5242709736101485,1.576364490633503,1.6253044648851611,1.7172565053689577,1.8015774739394266,1.8797177494744595,1.9531277108519458,2.029691215001131,NA,NA,NA,NA
R-NAR032018013,CJF_3,19,2.066485522700462,0.5274151847560535,0.7142283170439246,0.8743913124278616,0.9912609778739183,1.0956187201409817,1.1803298888764986,1.2557817155249191,1.346499645255635,1.4110658392710116,1.5017837690017277,1.560343202021904,1.6281619771291769,1.6867214101493533,1.7679307971986766,1.8528911665284902,1.9109521983600735,1.9602522892931535,2.0171854317673823,2.066485522700462,NA,NA,NA
R-NAR032018014,CJF_1,4,0.9677662364812253,0.5753039821684812,0.7593957978408071,0.8696360248965233,0.9677662364812253,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
R-NAR032018014,CJF_2,5,0.9506933601123028,0.42937268013330215,0.6126487123674149,0.7603716107452198,0.8552225017001193,0.9506933601123028,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
R-NAR032018014,CJF_3,4,0.9674447906111042,0.5760761585072403,0.7596731922767829,0.8765391924285582,0.9674447906111042,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
R-NAR032018015,CJF_1,7,1.2745395762386564,0.4831997384414422,0.6611591020114083,0.7704034420831009,0.93800099518335045,1.0621695072258843,1.1640581486994968,1.2745395762386564,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
R-NAR032018015,CJF_2,7,1.2746267834737366,0.45322187467498687,0.667013620670133,0.8247291847336649,0.9398318298515101,1.0579782548940477,1.1791684598612773,1.2746267834737366,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
R-NAR032018015,CJF_3,7,1.2540684297565023,0.4882394519479063,0.6404598055541351,0.7865582650446035,0.9305646980276081,1.0318597934629192,1.150965150338989,1.2540684297565023,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
R-NAR032018016,CJF_1,4,1.0093736248111314,0.414159618007789,0.7056836248077376,0.8848967063123893,1.0093736248111314,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
R-NAR032018016,CJF_2,4,0.9993774475259721,0.40910655630116904,0.6989589229168118,0.8892554594218278,0.9993774475259721,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
R-NAR032018016,CJF_3,4,1.0052299977017336,0.4076360400240863,0.701433446634877,0.8852561577745988,1.0052299977017336,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
R-NAR032018017,CJF_1,11,1.4458133565111364,0.3677279254438636,0.6032089268133655,0.7828131016972014,0.9094570389481449,1.024511141662251,1.0994229448245596,1.181779890126672,1.2593780912596246,1.339048638591093,1.3955395168488884,1.4458133565111364,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
R-NAR032018017,CJF_2,11,1.4272959086586265,0.3561057672131241,0.5892924665857555,0.771758356733434,0.8954225143300745,1.015046210263672,1.0975069018645092,1.1785849331715113,1.2454675890486346,1.3211762580079904,1.3806693207059462,1.4272959086586265,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
R-NAR032018017,CJF_3,11,1.387723018437733,0.30816316658929427,0.5443277557837637,0.7053307205797816,0.8441822252375563,0.9450569036260985,1.043560563151027,1.113183056125811,1.1998164246633907,1.2607367392108804,1.3299657508938707,1.387723018437733,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
R-NAR032018018,CJF_1,7,1.2349651723625952,0.5362208125192673,0.686581817206557,0.8356257010088148,0.9490399473948519,1.0429083265126466,1.154147461519558,1.2349651723625952,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
R-NAR032018018,CJF_2,7,1.1603817834456265,0.4318998965032161,0.5979539284726023,0.7405896004136233,0.8660619223178625,0.9756993390420896,1.0653798984753968,1.1603817834456265,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
R-NAR032018018,CJF_3,7,1.2032249854955424,0.4845926844091176,0.6623978955593492,0.786169054414041,0.9142944233973207,1.0180083178598125,1.115190897129421,1.2032249854955424,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
R-NAR032018019,CJF_1,15,1.446216748894549,0.4514828401588915,0.6182234932524567,0.7416008113149335,0.8461769712251159,0.9242876176479257,0.9781703129269597,1.0448099307975354,1.1005959626851474,1.1481001966684103,1.1895601950909214,1.2402536597220695,1.3142234071927053,1.3598243045673906,1.405090976207057,1.446216748894549,NA,NA,NA,NA,NA,NA,NA
R-NAR032018019,CJF_2,14,1.37100959322247,0.40351452729422105,0.5410643394854646,0.6735767972480126,0.7808761742171548,0.8565417252473032,0.9106481591958495,0.9826334378642652,1.0303191266672247,1.0816850878319184,1.120653149844449,1.1788834472937395,1.2384971354599217,1.299937805482006,1.37100959322247,NA,NA,NA,NA,NA,NA,NA,NA
R-NAR032018019,CJF_3,14,1.443148419314404,0.45980362336862585,0.6100739265428928,0.7296522812271788,0.8293094495147875,0.9106145328914269,0.979370805927286,1.0355782686223647,1.092779228822066,1.1404118711948557,1.182659132520994,1.2378730977114496,1.295074057911151,1.3490855788352156,1.443148419314404,NA,NA,NA,NA,NA,NA,NA,NA
R-NAR032018020,CJF_1,7,1.0779749860952879,0.3854255600072181,0.5886622348991539,0.6971838557961433,0.8122708207205657,0.9063099958683338,0.994459705835848,1.0779749860952879,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
R-NAR032018020,CJF_2,7,1.1270255190306204,0.43909233517900437,0.6041838777497236,0.7274977122550702,0.8581888123001477,0.931105517833564,1.0290655184320918,1.1270255190306204,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
R-NAR032018020,CJF_3,7,1.1440402822629863,0.5102648806540578,0.6547071958875548,0.7509805148582508,0.8837796835914217,0.9707643547838185,1.0498472080091719,1.1440402822629863,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
R-NAR032018021,CJF_1,14,1.6012607797853557,0.50799201899601365,0.6658643258307098,0.7966163181681573,0.8981765135248996,0.9840716970133176,1.0864719960969087,1.1458291823301394,1.2154770367081729,1.2759988574255268,1.336778464627668,1.410569283972616,1.4663658224809937,1.535431359616965,1.6012607797853557,NA,NA,NA,NA,NA,NA,NA,NA
R-NAR032018021,CJF_2,13,1.6129949495625069,0.48987349827206006,0.6889556225125126,0.7956128752239467,0.9199549848630011,0.9858735098246091,1.0809933577129298,1.162512690860622,1.2392948765555163,1.303844974513453,1.387406478754642,1.4662308355430325,1.5368865079574383,1.6129949495625069,NA,NA,NA,NA,NA,NA,NA,NA,NA
R-NAR032018021,CJF_3,14,1.6203814269576318,0.5043873467211673,0.6970426059911141,0.8154497353916693,0.9295874649529986,1.0209131941792977,1.0889126800622082,1.1642670238344963,1.2455112243572661,1.315053439265252,1.3612694108298498,1.4212443400426653,1.4924070118619068,1.5513534550580046,1.6203814269576318,NA,NA,NA,NA,NA,NA,NA,NA
R-NAR032018022,CJF_1,7,1.1439251647120288,0.4574091206500956,0.6335035427546952,0.7555484429670545,0.8531998494310361,0.9337943377121332,1.0473882103035237,1.1439251647120288,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
R-NAR032018022,CJF_2,7,1.1630295613965709,0.3887594567239793,0.6464885128620242,0.7668607979930104,0.8829869616549791,0.9675668967761253,1.076455000888121,1.1630295613965709,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
R-NAR032018022,CJF_3,7,1.1861829905768226,0.4822503369321832,0.658476119985738,0.7946961292156118,0.8895363618927475,0.9901856274835691,1.0782463486774378,1.1861829905768226,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
R-NAR032018023,CJF_1,14,1.5204191544946128,0.5287317962950525,0.6272888911909928,0.7341303589887681,0.8561891174329169,0.9414488477285553,1.0086824571698112,1.0842004395129021,1.1458163885381392,1.2053702937951125,1.2640352948901459,1.3169405178469678,1.3794453710341432,1.4353015419211683,1.5204191544946128,NA,NA,NA,NA,NA,NA,NA,NA
R-NAR032018023,CJF_2,12,1.535448456562143,0.51160616850207985,0.7118987860692815,0.8355003596662184,0.916933195869905,1.0017780633639586,1.0768243708632144,1.1345482458997886,1.1906273844653552,1.2790767004293755,1.3588648001620542,1.439475268130237,1.535448456562143,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
R-NAR032018023,CJF_3,15,1.538628663028035,0.5662885307958136,0.6585817120495894,0.7321367639212946,0.8479792950094747,0.9449823462301313,1.0147289619341502,1.0816699257551314,1.1476081052914644,1.2107406329447599,1.2559351145297264,1.3143577722161406,1.3831016036355115,1.4378171756396927,1.49814405140995,1.538628663028035,NA,NA,NA,NA,NA,NA,NA
R-NAR032118001,CJF_1,11,1.2384673158007387,0.3122234997654003,0.48855966432740916,0.6157484458761114,0.7174994711150732,0.8194890997800841,0.8781087523500537,0.9454269585747136,1.0284720481263998,1.088342623450443,1.1661454185597875,1.2384673158007387,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
R-NAR032118001,CJF_2,11,1.3040270214100738,0.3617008062113285,0.5508533177759859,0.6831095569151489,0.7789022541560897,0.8585207886393239,0.9436501701974267,1.012462037611063,1.084065166408823,1.1528053581290794,1.2297759826149488,1.3040270214100738,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
R-NAR032118001,CJF_3,11,1.3049741901957874,0.36540300913043405,0.5675918063471068,0.694717876083419,0.7991004574856618,0.8726559891807059,0.9489700155560444,1.0091169191851246,1.0935784811561775,1.1604936730408242,1.2327339316183057,1.3049741901957874,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
R-NAR032118002,CJF_1,14,1.3305855668962847,0.2802853441432211,0.43870857407985964,0.5710005066597421,0.6885665300843291,0.7700148786098427,0.8405899679310735,0.9154611480343,0.9882286268296262,1.046004131971069,1.1037796371125108,1.174354726433742,1.2343226210492795,1.277194840703034,1.3305855668962847,NA,NA,NA,NA,NA,NA,NA,NA
R-NAR032118002,CJF_2,13,1.3930478078013937,0.3330133555856095,0.5111123733616867,0.6675760085391882,0.7677975784718352,0.8393734087331969,0.9373369418072345,1.0068909817068663,1.065863576804091,1.1300609851091767,1.2126907531667068,1.2782012123428808,1.348463991733154,1.3930478078013937,NA,NA,NA,NA,NA,NA,NA,NA,NA
R-NAR032118002,CJF_3,13,1.3240855392205602,0.2755064380136917,0.43418281272103076,0.5902639211672747,0.694265754312762,0.7657397841551343,0.850042044158372,0.9323586751017827,1.0004710840257671,1.0827877149691776,1.1446384181130458,1.1927464352941475,1.2599443884162316,1.3240855392205602,NA,NA,NA,NA,NA,NA,NA,NA,NA
R-NAR032118004,CJF_1,20,1.751536466350136,0.44012657888012496,0.607604526126799,0.7492422158835041,0.8629244822887351,0.9337433271670876,0.9939863427379145,1.06037118160352,1.131190026481872,1.1999446240711547,1.2535875491952948,1.3008849767349207,1.3501957329911822,1.4102859928447065,1.459647667673403,1.5131887556526749,1.5540388484629166,1.597105944279532,1.648531866397299,1.697893541225996,1.751536466350136,NA,NA
R-NAR032118004,CJF_2,20,1.768075601723887,0.4668678773922263,0.5957996751929597,0.7428159505935743,0.8635228003502663,0.9265862948443423,0.9847200245604983,1.062340636282826,1.1360122321343131,1.1919262666882788,1.2521162334154454,1.3083571842717707,1.3493871852951247,1.4056281361514502,1.4507706111968253,1.5176196634105616,1.5654722080716663,1.6041190557816505,1.653864379302585,1.6948943803259395,1.768075601723887,NA,NA
R-NAR032118004,CJF_3,19,1.7714887934533312,0.46580802966802093,0.6241536908831984,0.7744293166750046,0.873221651012402,1.0016978282155322,1.0853233691140132,1.1496078680021569,1.2140780080366143,1.2718226723481554,1.3213116600900106,1.36407517210895,1.4199183532810942,1.4884699213138166,1.5335061987647791,1.5809080622209242,1.6191260433758146,1.6663422656856455,1.7114713637097658,1.7714887934533312,NA,NA,NA
R-NAR032118005,CJF_1,9,1.3637659224499161,0.4888320288537081,0.6233358539213276,0.7496904531597893,0.8909444288126998,0.985401662356464,1.0845509405849714,1.160775321308158,1.2642050230412993,1.3637659224499161,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
R-NAR032118005,CJF_2,8,1.354016784255358,0.4702639524068054,0.7491028127061298,0.8695018312170613,0.9638694025539701,1.0695690955278,1.1539495199446197,1.2549370343014365,1.354016784255358,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
R-NAR032118005,CJF_3,9,1.3506950747718944,0.5163027235611922,0.7252948758102707,0.8717130417416025,0.9665061098005039,1.0612991778594054,1.1669562183096625,1.2687150723228726,1.321916427980914,1.3506950747718944,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
R-NAR032118006,CJF_1,12,1.4866411199738752,0.36080594083950723,0.6380347145502377,0.7839881640849717,0.9000437164114494,0.9967341080797317,1.0720204975911543,1.134329074185765,1.218041652937236,1.280350229531847,1.3512881128005494,1.4093158889637882,1.4866411199738752,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
R-NAR032118006,CJF_2,12,1.4882194112039715,0.3430930836629611,0.6173684803040863,0.7783375761226821,0.8964539689190743,0.9949608939730762,1.067864781007889,1.1280576355282173,1.1924271765566334,1.2567062310899388,1.331517488388574,1.3937986861629466,1.4882194112039715,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
R-NAR032118006,CJF_3,12,1.472934792691864,0.35161554077342955,0.6222188933446899,0.7816542555801059,0.8825977109267965,0.9968462139280394,1.070170272635364,1.1325793925751564,1.190898698519288,1.2620052492841871,1.3331118000490858,1.4083081648096463,1.472934792691864,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
R-NAR032118007,CJF_1,12,1.5457669760390789,0.5260001738896423,0.701085729848059,0.8111939245921308,0.9321389791777869,1.0197668021494366,1.0905659193292003,1.170778030396624,1.2369556956249992,1.2880152290301672,1.3645194841454777,1.4473557651808564,1.5457669760390789,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
R-NAR032118007,CJF_2,13,1.4462395883819996,0.31235301221694717,0.46257223145251386,0.626180121246029,0.7568413219969792,0.8643579522146952,0.9446269006749484,1.0155347090867863,1.079710391862302,1.1353606729771868,1.1965881621284338,1.2798053042129556,1.358083596685465,1.4462395883819996,NA,NA,NA,NA,NA,NA,NA,NA,NA
R-NAR032118007,CJF_3,13,1.4245930934960471,0.28589040138930266,0.4394645960038166,0.6142665672200462,0.7313073112663011,0.8282136791335547,0.9113326627405689,0.9762000266824582,1.0425252578546345,1.1196919275884671,1.1726244525459844,1.2561079029605708,1.3444502668256233,1.4245930934960471,NA,NA,NA,NA,NA,NA,NA,NA,NA
R-NAR032118008,CJF_1,12,1.4184856423562269,0.4544866603135437,0.6511631549945045,0.7745158081188873,0.8722458393524748,0.9531391323327623,1.035983886548527,1.1082138007282678,1.169706370035036,1.229369982943276,1.2952554940687924,1.3590670391218835,1.4184856423562269,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
R-NAR032118008,CJF_2,12,1.4143681564592558,0.41070674856588213,0.6419736937761502,0.7626645639383319,0.862657825971323,0.9576691341566776,1.0360287522584795,1.104507584196686,1.160146635146479,1.225198454358868,1.2997461633655312,1.344802401300229,1.4143681564592558,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
R-NAR032118008,CJF_3,12,1.4521963837018481,0.464556569409534,0.6842648613406711,0.8058283300146303,0.9082565655292996,0.995832980142171,1.0834093947550427,1.145005091824121,1.2005026218389474,1.255813322521211,1.3285379162322843,1.3924154414295304,1.4521963837018481,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
R-NAR032118009,CJF_1,13,1.4356348296119648,0.32807402091341276,0.5432057141582286,0.7177919473915063,0.8307342750601034,0.9307628612520564,1.0159206658989048,1.094799871708763,1.1735772078607167,1.2204522015381976,1.2694370397709924,1.3270140607119003,1.3758460944578395,1.4356348296119648,NA,NA,NA,NA,NA,NA,NA,NA,NA
R-NAR032118009,CJF_2,13,1.4507448070509172,0.31869207643787606,0.5432843471048443,0.7251644688673857,0.8194306223647514,0.9220395883712527,1.0205187350548006,1.0933040533051084,1.1702191908783701,1.2259030147942613,1.2774570193871997,1.3309511728467707,1.3800659853937005,1.4507448070509172,NA,NA,NA,NA,NA,NA,NA,NA,NA
R-NAR032118009,CJF_3,13,1.4445396436494877,0.3463999022675073,0.5554525275616307,0.7436242734201934,0.8397982342930309,0.9380602831094238,1.021547858934296,1.102631632042352,1.1691777182388303,1.23525023227542,1.2779591354663191,1.3461986661397796,1.3975756358781617,1.4445396436494877,NA,NA,NA,NA,NA,NA,NA,NA,NA
R-NAR032118010,CJF_1,4,0.9209404625162214,0.5044872318595852,0.6953570071104742,0.8049801900159862,0.9209404625162214,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
R-NAR032118010,CJF_2,4,0.8591959385165444,0.47564362715882924,0.6535115153796357,0.7670277581424217,0.8591959385165444,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
R-NAR032118010,CJF_3,4,0.8345801285846142,0.4276868526004847,0.6201845432735469,0.740842944828629,0.8345801285846142,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
R-NAR032118011,CJF_1,3,0.8703874354217493,0.47659954751060896,0.6979604816078595,0.8703874354217493,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
R-NAR032118011,CJF_2,3,0.8610002410884254,0.45691764315136224,0.6796535682909272,0.8610002410884254,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
R-NAR032118011,CJF_3,3,0.8525576102385315,0.484374637042401,0.6993884400661853,0.8525576102385315,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
R-NAR032118012,CJF_1,5,1.0547447961586802,0.42264980036479205,0.656510020929143,0.8347436319954213,0.9666151891817754,1.0547447961586802,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
R-NAR032118012,CJF_2,5,1.0602463956106911,0.42513925950396364,0.6814514751804285,0.8559519220923624,0.9755954509001965,1.0602463956106911,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
R-NAR032118012,CJF_3,5,1.0429785266290954,0.42441904475549885,0.6636120529022804,0.8338385992218125,0.9393696998890212,1.0429785266290954,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
R-NAR032118013,CJF_1,14,1.4220603348247962,0.447362099948724,0.571546022648288,0.6795893100274946,0.7671985280967818,0.8367836449909389,0.9058422596050797,0.9826572809036037,1.0534980417009423,1.113544605727518,1.1717077038993216,1.228189975559501,1.2893908638176839,1.3482831036126517,1.4220603348247962,NA,NA,NA,NA,NA,NA,NA,NA
R-NAR032118013,CJF_2,17,1.5625437126161854,0.44336127004860276,0.6201316090693892,0.7607553275347473,0.8483208567051096,0.9250900133694909,0.9677281414764312,1.0146711345378407,1.0807465490556751,1.1424486783794188,1.1786979292942803,1.236300454382425,1.2896665347557241,1.328068218147821,1.3941436326656547,1.453795959871598,1.5006705326933847,1.5625437126161854,NA,NA,NA,NA,NA
R-NAR032118013,CJF_3,14,1.5094130966680743,0.4177989958591344,0.5855432625910715,0.7119896461656992,0.8109303831573211,0.8779582639874087,0.9419266282701572,1.0042619956023573,1.0601292005264435,1.122892523737682,1.180820681491353,1.230362375967003,1.292697743299204,1.3998822916091673,1.5094130966680743,NA,NA,NA,NA,NA,NA,NA,NA
R-NAR032118014,CJF_1,9,1.377493853115661,0.5512490644296448,0.7406524510013397,0.8664214663581196,0.9836494062831425,1.0516753707920097,1.1346179534119325,1.226343722619759,1.3029107625603835,1.377493853115661,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
R-NAR032118014,CJF_2,9,1.3485626196384035,0.5956629873798664,0.7506256198909472,0.8649238094276671,0.9940069550957658,1.0704890307306825,1.1540841775628985,1.2251683806313263,1.2914135248700442,1.3485626196384035,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
R-NAR032118014,CJF_3,9,1.3308032848541005,0.5150354192028763,0.6879194226965673,0.8178452275699303,0.9283051604951909,1.0028085952359878,1.084057192186067,1.1733586985843907,1.2583772120320103,1.3308032848541005,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
R-NAR032118015,CJF_1,9,1.4069344187442474,0.4476785482047027,0.6847067887692094,0.8740989667831681,1.0841087167802954,1.1583807984509735,1.2331643946668098,1.3079479908826466,1.3544319812449654,1.4069344187442474,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
R-NAR032118015,CJF_2,8,1.461386187250256,0.4906503355572413,0.7306930936251279,0.9370004244413388,1.1346219263449726,1.2077347908129983,1.2889561084120964,1.3847989912171994,1.461386187250256,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
R-NAR032118015,CJF_3,7,1.3219566496698512,0.4344397138138955,0.7819669762633119,0.9589433259059558,1.0576332847307761,1.1462301005350866,1.2404779642688406,1.3219566496698512,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
R-NAR032118016,CJF_1,7,1.1245656915547226,0.4468170226951102,0.6318681650237629,0.7445714220028226,0.8720334180654915,0.9712571121957956,1.0550636892251217,1.1245656915547226,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
R-NAR032118016,CJF_2,7,1.135579399595857,0.45121222515927967,0.6231328347196625,0.7618036715125742,0.867240924657669,0.9840702366077786,1.070038635947797,1.135579399595857,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
R-NAR032118016,CJF_3,7,1.132460413602288,0.4647642152269401,0.6327132041765327,0.7455445676146517,0.8796030297727557,0.9777210864278623,1.060033368892629,1.132460413602288,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
R-NAR032118017,CJF_1,8,1.4563830588827986,0.5905100209467444,0.8349647063420851,0.9818314354852975,1.089883767190422,1.1975706260942778,1.3022143806242383,1.3959089649361827,1.4563830588827986,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
